code,industry,seg_gain,pos_in_ind,w_start,w_end,ind_str
sh.600288,C39计算机、通信和其他电子设备制造业,-0.012930989265441895,0.5467511885895404,2025-02-06,2025-03-31,0.7052183862600268
sh.600293,C30非金属矿物制品业,-0.019607841968536377,0.4215686274509804,2025-02-20,2025-03-28,0.49004041596493786
sh.600307,C31黑色金属冶炼和压延加工业,0.22400009632110596,0.5,2021-07-12,2021-09-24,0.6819847219130717
sh.600308,C22造纸和纸制品业,-0.07812505960464478,0.4,2024-12-05,2025-01-02,0.3904064525022728
sh.600309,C26化学原料和化学制品制造业,-0.010562777519226074,0.5412186379928315,2021-08-24,2021-09-28,0.5957962094531348
sh.600316,C37铁路、船舶、航空航天和其他运输设备制造业,-0.008100509643554688,0.5308641975308642,2025-02-24,2025-03-28,0.45632029130490404
sh.600330,C39计算机、通信和其他电子设备制造业,-0.011157631874084473,0.5625990491283677,2025-02-06,2025-03-31,0.7052183862600268
sh.600335,F51批发业,0.036199092864990234,0.5340909090909091,2025-02-07,2025-03-27,0.4375474047630963
sh.600339,B11开采专业及辅助性活动,-0.011792361736297607,0.42857142857142855,2026-02-24,2026-03-19,0.6845801125793145
sh.600343,C34通用设备制造业,0.07274401187896729,0.5022026431718062,2025-02-06,2025-04-01,0.8469397535686931
sh.600346,C26化学原料和化学制品制造业,-0.05185985565185547,0.43727598566308246,2021-08-24,2021-09-28,0.5957962094531348
sh.600348,B06煤炭开采和洗选业,0.11312222480773926,0.5,2021-08-23,2021-10-27,1.0346206944749219
sh.600365,F52零售业,-0.11258280277252197,0.4782608695652174,2024-12-10,2025-01-06,0.7116996522413985
sh.600372,C37铁路、船舶、航空航天和其他运输设备制造业,-0.0008495450019836426,0.5802469135802469,2025-02-24,2025-03-28,0.45632029130490404
sh.600388,C35专用设备制造业,-0.0015961527824401855,0.47988505747126436,2025-02-14,2025-03-31,0.5625654252715209
sh.600396,D44电力、热力生产和供应业,-0.007936477661132812,0.48863636363636365,2021-10-18,2021-11-04,0.42873887249768505
sh.600408,C31黑色金属冶炼和压延加工业,0.20547950267791748,0.4666666666666667,2021-07-12,2021-09-24,0.6819847219130717
sh.600415,L72商务服务业,-0.0600283145904541,0.5945945945945946,2024-12-02,2025-01-02,0.6945903241604925
sh.600420,C27医药制造业,0.021942496299743652,0.4117647058823529,2025-07-14,2025-09-17,0.42852905329909063
sh.600426,C26化学原料和化学制品制造业,-0.02953958511352539,0.4946236559139785,2021-08-24,2021-09-28,0.5957962094531348
sh.600429,C14食品制造业,0.0334928035736084,0.4788732394366197,2025-02-19,2025-03-28,0.4405756435063626
sh.600436,C27医药制造业,0.02766251564025879,0.43790849673202614,2025-07-14,2025-09-17,0.42852905329909063
sh.600444,C35专用设备制造业,0.017976045608520508,0.5488505747126436,2025-02-14,2025-03-31,0.5625654252715209
sh.600456,C32有色金属冶炼和压延加工业,-0.02472597360610962,0.4186046511627907,2026-01-21,2026-02-04,0.7872501259525782
sh.600459,C32有色金属冶炼和压延加工业,0.0095977783203125,0.5581395348837209,2026-01-21,2026-02-04,0.7872501259525782
sh.600461,D46水的生产和供应业,0.006571769714355469,0.42857142857142855,2025-02-24,2025-03-28,0.3717690426015172
sh.600476,I65软件和信息技术服务业,0.005855560302734375,0.5495495495495496,2025-02-06,2025-03-31,0.9931014231289645
sh.600477,C33金属制品业,-0.007299244403839111,0.4105263157894737,2025-02-19,2025-03-31,0.5553757903526504
sh.600479,C27医药制造业,0.025646090507507324,0.434640522875817,2025-07-14,2025-09-17,0.42852905329909063
sh.600482,C37铁路、船舶、航空航天和其他运输设备制造业,-0.021438121795654297,0.43209876543209874,2025-02-24,2025-03-28,0.45632029130490404
sh.600489,B09有色金属矿采选业,0.23425590991973877,0.5555555555555556,2026-01-09,2026-03-13,1.2774549570070355
sh.600495,C37铁路、船舶、航空航天和其他运输设备制造业,0.005012631416320801,0.5925925925925926,2025-02-24,2025-03-28,0.45632029130490404
sh.600497,C32有色金属冶炼和压延加工业,-0.017353594303131104,0.47674418604651164,2026-01-21,2026-02-04,0.7872501259525782
sh.600502,E48土木工程建筑业,0.017621159553527832,0.47692307692307695,2025-02-20,2025-03-27,0.45269529618562676
sh.600515,K70房地产业,-0.10189568996429443,0.5454545454545454,2024-12-02,2024-12-25,0.5048503176744117
sh.600516,C30非金属矿物制品业,-0.009842455387115479,0.46078431372549017,2025-02-20,2025-03-28,0.49004041596493786
sh.600518,C27医药制造业,0.04830920696258545,0.5196078431372549,2025-07-14,2025-09-17,0.42852905329909063
sh.600522,C38电气机械和器材制造业,0.011780977249145508,0.546583850931677,2025-02-21,2025-03-28,0.5396953562537379
sh.600529,C30非金属矿物制品业,-0.016122281551361084,0.43137254901960786,2025-02-20,2025-03-28,0.49004041596493786
sh.600533,K70房地产业,-0.10740739107131958,0.4318181818181818,2024-12-02,2024-12-25,0.5048503176744117
sh.600546,B06煤炭开采和洗选业,0.1720818281173706,0.5416666666666666,2021-08-23,2021-10-27,1.0346206944749219
sh.600561,G54道路运输业,-0.043243229389190674,0.5161290322580645,2024-11-19,2025-01-09,0.4606579308571448
sh.600569,C31黑色金属冶炼和压延加工业,0.19630753993988037,0.43333333333333335,2021-07-12,2021-09-24,0.6819847219130717
sh.600570,I65软件和信息技术服务业,-0.015103638172149658,0.47147147147147145,2025-02-06,2025-03-31,0.9931014231289645
sh.600573,C15酒、饮料和精制茶制造业,0.0289156436920166,0.5434782608695652,2021-08-30,2021-09-14,0.32563536143907545
sh.600577,C38电气机械和器材制造业,-0.0013811588287353516,0.5124223602484472,2025-02-21,2025-03-28,0.5396953562537379
sh.600578,D44电力、热力生产和供应业,-0.020905911922454834,0.4318181818181818,2021-10-18,2021-11-04,0.42873887249768505
sh.600580,C38电气机械和器材制造业,0.0241391658782959,0.5993788819875776,2025-02-21,2025-03-28,0.5396953562537379
sh.600586,C30非金属矿物制品业,0.019801974296569824,0.5980392156862745,2025-02-20,2025-03-28,0.49004041596493786
sh.600593,N78公共设施管理业,-0.017947375774383545,0.5,2024-12-05,2024-12-24,0.4854971415871292
sh.600594,C27医药制造业,0.060240864753723145,0.5588235294117647,2025-07-14,2025-09-17,0.42852905329909063
sh.600596,C26化学原料和化学制品制造业,-0.04127073287963867,0.45878136200716846,2021-08-24,2021-09-28,0.5957962094531348
sh.600597,C14食品制造业,0.03300738334655762,0.4647887323943662,2025-02-19,2025-03-28,0.4405756435063626
sh.600600,C15酒、饮料和精制茶制造业,0.014429330825805664,0.45652173913043476,2021-08-30,2021-09-14,0.32563536143907545
sh.600612,C24文教、工美、体育和娱乐用品制造业,0.02004718780517578,0.5,2025-02-05,2025-03-28,0.6663157991790105
sh.600615,C33金属制品业,0.006498813629150391,0.47368421052631576,2025-02-19,2025-03-31,0.5553757903526504
sh.600623,C26化学原料和化学制品制造业,0.0065735578536987305,0.5878136200716846,2021-08-24,2021-09-28,0.5957962094531348
sh.600624,C27医药制造业,0.05459773540496826,0.5392156862745098,2025-07-14,2025-09-17,0.42852905329909063
sh.600630,C18纺织服装、服饰业,-0.09532058238983154,0.4166666666666667,2021-07-06,2021-07-26,0.48338346507569296
sh.600640,I64互联网和相关服务,-0.03582555055618286,0.4166666666666667,2025-02-06,2025-03-26,0.9576364963911941
sh.600642,D44电力、热力生产和供应业,-0.024502277374267578,0.4090909090909091,2021-10-18,2021-11-04,0.42873887249768505
sh.600657,K70房地产业,-0.10103094577789307,0.5681818181818182,2024-12-02,2024-12-25,0.5048503176744117
sh.600660,C30非金属矿物制品业,0.015695810317993164,0.5588235294117647,2025-02-20,2025-03-28,0.49004041596493786
sh.600662,L72商务服务业,-0.09124773740768433,0.47297297297297297,2024-12-02,2025-01-02,0.6945903241604925
sh.600674,D44电力、热力生产和供应业,0.024180889129638672,0.5681818181818182,2021-10-18,2021-11-04,0.42873887249768505
sh.600684,K70房地产业,-0.10000008344650269,0.5795454545454546,2024-12-02,2024-12-25,0.5048503176744117
sh.600699,C39计算机、通信和其他电子设备制造业,-0.011563897132873535,0.5594294770206022,2025-02-06,2025-03-31,0.7052183862600268
sh.600703,C39计算机、通信和其他电子设备制造业,-0.011637568473815918,0.5562599049128367,2025-02-06,2025-03-31,0.7052183862600268
sh.600706,N78公共设施管理业,-0.0386846661567688,0.4583333333333333,2024-12-05,2024-12-24,0.4854971415871292
sh.600708,K70房地产业,-0.10189574956893921,0.5340909090909091,2024-12-02,2024-12-25,0.5048503176744117
sh.600713,F51批发业,0.03238856792449951,0.5113636363636364,2025-02-07,2025-03-27,0.4375474047630963
sh.600714,C26化学原料和化学制品制造业,0.0008928775787353516,0.5698924731182796,2021-08-24,2021-09-28,0.5957962094531348
sh.600717,G55水上运输业,-0.010988950729370117,0.5161290322580645,2021-09-09,2021-09-24,0.2434616170450481
sh.600720,M74专业技术服务业,-0.026406407356262207,0.5416666666666666,2025-02-19,2025-03-31,0.5275870907967182
sh.600724,C30非金属矿物制品业,0.0020161867141723633,0.5,2025-02-20,2025-03-28,0.49004041596493786
sh.600727,C26化学原料和化学制品制造业,-0.05695265531539917,0.4265232974910394,2021-08-24,2021-09-28,0.5957962094531348
sh.600729,F52零售业,-0.07806819677352905,0.5978260869565217,2024-12-10,2025-01-06,0.7116996522413985
sh.600731,C26化学原料和化学制品制造业,-0.015094280242919922,0.5268817204301075,2021-08-24,2021-09-28,0.5957962094531348
sh.600733,C36汽车制造业,0.051932334899902344,0.5380434782608695,2025-02-06,2025-04-01,0.7477436599786422
sh.600740,C25石油、煤炭及其他燃料加工业,0.042553067207336426,0.47058823529411764,2025-02-24,2025-03-27,0.5419073114640569
sh.600742,C36汽车制造业,0.022573471069335938,0.42391304347826086,2025-02-06,2025-04-01,0.7477436599786422
sh.600751,G55水上运输业,-0.011834323406219482,0.45161290322580644,2021-09-09,2021-09-24,0.2434616170450481
sh.600753,F51批发业,0.026978373527526855,0.4772727272727273,2025-02-07,2025-03-27,0.4375474047630963
sh.600756,I65软件和信息技术服务业,0.02005183696746826,0.5945945945945946,2025-02-06,2025-03-31,0.9931014231289645
sh.600776,C39计算机、通信和其他电子设备制造业,-0.028368771076202393,0.44849445324881143,2025-02-06,2025-03-31,0.7052183862600268
sh.600779,C15酒、饮料和精制茶制造业,0.029625296592712402,0.5869565217391305,2021-08-30,2021-09-14,0.32563536143907545
sh.600784,C14食品制造业,0.052276611328125,0.5915492957746479,2025-02-19,2025-03-28,0.4405756435063626
sh.600790,L72商务服务业,-0.060975611209869385,0.5675675675675675,2024-12-02,2025-01-02,0.6945903241604925
sh.600792,C25石油、煤炭及其他燃料加工业,0.03680980205535889,0.4117647058823529,2025-02-24,2025-03-27,0.5419073114640569
sh.600807,C27医药制造业,0.036585330963134766,0.48366013071895425,2025-07-14,2025-09-17,0.42852905329909063
sh.600817,C35专用设备制造业,0.012636899948120117,0.5287356321839081,2025-02-14,2025-03-31,0.5625654252715209
sh.600822,F51批发业,0.023613929748535156,0.45454545454545453,2025-02-07,2025-03-27,0.4375474047630963
sh.600826,L72商务服务业,-0.08676791191101074,0.5,2024-12-02,2025-01-02,0.6945903241604925
sh.600827,F52零售业,-0.0966607928276062,0.5108695652173914,2024-12-10,2025-01-06,0.7116996522413985
sh.600831,I63电信、广播电视和卫星传输服务,-0.07352942228317261,0.5238095238095238,2024-11-29,2025-01-02,0.7096931412635883
sh.600838,F52零售业,-0.07894742488861084,0.5869565217391305,2024-12-10,2025-01-06,0.7116996522413985
sh.600844,C26化学原料和化学制品制造业,-0.011990368366241455,0.5340501792114696,2021-08-24,2021-09-28,0.5957962094531348
sh.600846,E48土木工程建筑业,0.019715189933776855,0.5230769230769231,2025-02-20,2025-03-27,0.45269529618562676
sh.600854,C38电气机械和器材制造业,0.0170212984085083,0.5745341614906833,2025-02-21,2025-03-28,0.5396953562537379
sh.600858,F52零售业,-0.08884686231613159,0.5543478260869565,2024-12-10,2025-01-06,0.7116996522413985
sh.600859,F52零售业,-0.09073108434677124,0.532608695652174,2024-12-10,2025-01-06,0.7116996522413985
sh.600862,C37铁路、船舶、航空航天和其他运输设备制造业,-0.02561020851135254,0.4074074074074074,2025-02-24,2025-03-28,0.45632029130490404
sh.600867,C27医药制造业,0.03522014617919922,0.477124183006536,2025-07-14,2025-09-17,0.42852905329909063
sh.600871,B11开采专业及辅助性活动,-0.009316802024841309,0.5,2026-02-24,2026-03-19,0.6845801125793145
sh.600872,C14食品制造业,0.025260090827941895,0.4225352112676056,2025-02-19,2025-03-28,0.4405756435063626
sh.600874,D46水的生产和供应业,0.012006878852844238,0.47619047619047616,2025-02-24,2025-03-28,0.3717690426015172
sh.600875,C34通用设备制造业,0.06796765327453613,0.4845814977973568,2025-02-06,2025-04-01,0.8469397535686931
sh.600884,C39计算机、通信和其他电子设备制造业,-0.008403420448303223,0.5800316957210776,2025-02-06,2025-03-31,0.7052183862600268
sh.600886,D44电力、热力生产和供应业,-0.014856100082397461,0.4431818181818182,2021-10-18,2021-11-04,0.42873887249768505
sh.600893,C37铁路、船舶、航空航天和其他运输设备制造业,-0.00813227891921997,0.5185185185185185,2025-02-24,2025-03-28,0.45632029130490404
sh.600900,D44电力、热力生产和供应业,0.0,0.5,2021-10-18,2021-11-04,0.42873887249768505
sh.600908,J66货币金融服务,0.017574667930603027,0.5333333333333333,2025-03-05,2025-03-27,0.28552858309265283
sh.600909,J67资本市场服务,-0.06372547149658203,0.5178571428571429,2024-11-28,2025-01-02,0.4754546275184952
sh.600917,D45燃气生产和供应业,-0.10747659206390381,0.41935483870967744,2026-03-03,2026-03-13,0.4019947545485849
sh.600928,J66货币金融服务,0.01432657241821289,0.4,2025-03-05,2025-03-27,0.28552858309265283
sh.600938,B07石油和天然气开采业,-0.06512922048568726,0.5,2026-03-02,2026-04-15,0.8492823456802152
sh.600958,J67资本市场服务,-0.06911259889602661,0.4642857142857143,2024-11-28,2025-01-02,0.4754546275184952
sh.600959,I63电信、广播电视和卫星传输服务,-0.08379894495010376,0.42857142857142855,2024-11-29,2025-01-02,0.7096931412635883
sh.600960,C36汽车制造业,0.03614461421966553,0.4782608695652174,2025-02-06,2025-04-01,0.7477436599786422
sh.600961,C32有色金属冶炼和压延加工业,0.012212991714477539,0.5930232558139535,2026-01-21,2026-02-04,0.7872501259525782
sh.600966,C22造纸和纸制品业,-0.07536762952804565,0.45,2024-12-05,2025-01-02,0.3904064525022728
sh.600970,E48土木工程建筑业,0.026288151741027832,0.6,2025-02-20,2025-03-27,0.45269529618562676
sh.600977,R87广播、电视、电影和录音制作业,0.09363830089569092,0.55,2023-04-03,2023-05-16,0.7277957061171203
sh.600989,C26化学原料和化学制品制造业,0.0,0.5663082437275986,2021-08-24,2021-09-28,0.5957962094531348
sh.600992,C33金属制品业,0.022939085960388184,0.5684210526315789,2025-02-19,2025-03-31,0.5553757903526504
sh.600997,C25石油、煤炭及其他燃料加工业,0.06534957885742188,0.5882352941176471,2025-02-24,2025-03-27,0.5419073114640569
sh.601002,C34通用设备制造业,0.056053876876831055,0.43612334801762115,2025-02-06,2025-04-01,0.8469397535686931
sh.601008,G55水上运输业,-0.002506256103515625,0.5806451612903226,2021-09-09,2021-09-24,0.2434616170450481
sh.601009,J66货币金融服务,0.016682982444763184,0.4888888888888889,2025-03-05,2025-03-27,0.28552858309265283
sh.601010,F52零售业,-0.08333331346511841,0.5760869565217391,2024-12-10,2025-01-06,0.7116996522413985
sh.601069,B09有色金属矿采选业,0.2222992181777954,0.5185185185185185,2026-01-09,2026-03-13,1.2774549570070355
sh.601086,F52零售业,-0.08510637283325195,0.5652173913043478,2024-12-10,2025-01-06,0.7116996522413985
sh.601088,B06煤炭开采和洗选业,0.1866515874862671,0.5833333333333334,2021-08-23,2021-10-27,1.0346206944749219
sh.601098,R86新闻和出版业,-0.013277590274810791,0.41379310344827586,2023-04-12,2023-07-04,1.0431860795211136
sh.601099,J67资本市场服务,-0.06221199035644531,0.5535714285714286,2024-11-28,2025-01-02,0.4754546275184952
sh.601106,C35专用设备制造业,0.021978020668029785,0.5632183908045977,2025-02-14,2025-03-31,0.5625654252715209
sh.601107,G54道路运输业,-0.06106865406036377,0.41935483870967744,2024-11-19,2025-01-09,0.4606579308571448
sh.601111,G56航空运输业,0.008088946342468262,0.46153846153846156,2022-01-20,2022-02-23,0.31812284366489596
sh.601113,F52零售业,-0.09336602687835693,0.5217391304347826,2024-12-10,2025-01-06,0.7116996522413985
sh.601126,C38电气机械和器材制造业,-0.02245926856994629,0.40372670807453415,2025-02-21,2025-03-28,0.5396953562537379
sh.601138,C39计算机、通信和其他电子设备制造业,-0.0302734375,0.43740095087163233,2025-02-06,2025-03-31,0.7052183862600268
sh.601155,K70房地产业,-0.10734868049621582,0.4431818181818182,2024-12-02,2024-12-25,0.5048503176744117
sh.601166,J66货币金融服务,0.01895737648010254,0.5555555555555556,2025-03-05,2025-03-27,0.28552858309265283
sh.601199,D46水的生产和供应业,0.015209197998046875,0.5714285714285714,2025-02-24,2025-03-28,0.3717690426015172
sh.601218,C33金属制品业,0.01597440242767334,0.5263157894736842,2025-02-19,2025-03-31,0.5553757903526504
sh.601366,F52零售业,-0.08992809057235718,0.5434782608695652,2024-12-10,2025-01-06,0.7116996522413985
sh.601390,E48土木工程建筑业,0.006872892379760742,0.4461538461538462,2025-02-20,2025-03-27,0.45269529618562676
sh.601518,G54道路运输业,-0.03308820724487305,0.5806451612903226,2024-11-19,2025-01-09,0.4606579308571448
sh.601566,C18纺织服装、服饰业,-0.053977251052856445,0.5833333333333334,2021-07-06,2021-07-26,0.48338346507569296
sh.601600,C32有色金属冶炼和压延加工业,0.0029850006103515625,0.5348837209302325,2026-01-21,2026-02-04,0.7872501259525782
sh.601609,C32有色金属冶炼和压延加工业,-0.00429922342300415,0.5,2026-01-21,2026-02-04,0.7872501259525782
sh.601616,C38电气机械和器材制造业,-0.008869171142578125,0.468944099378882,2025-02-21,2025-03-28,0.5396953562537379
sh.601618,E48土木工程建筑业,0.019417405128479004,0.5076923076923077,2025-02-20,2025-03-27,0.45269529618562676
sh.601633,C36汽车制造业,0.02472090721130371,0.42934782608695654,2025-02-06,2025-04-01,0.7477436599786422
sh.601677,C32有色金属冶炼和压延加工业,0.0073664188385009766,0.5465116279069767,2026-01-21,2026-02-04,0.7872501259525782
sh.601686,C33金属制品业,0.011152505874633789,0.5157894736842106,2025-02-19,2025-03-31,0.5553757903526504
sh.601700,C33金属制品业,0.022371411323547363,0.5578947368421052,2025-02-19,2025-03-31,0.5553757903526504
sh.601798,C35专用设备制造业,0.015625,0.5373563218390804,2025-02-14,2025-03-31,0.5625654252715209
sh.601800,E48土木工程建筑业,0.0032258033752441406,0.4307692307692308,2025-02-20,2025-03-27,0.45269529618562676
sh.601808,B11开采专业及辅助性活动,0.0005754232406616211,0.5714285714285714,2026-02-24,2026-03-19,0.6845801125793145
sh.601857,B07石油和天然气开采业,-0.015899598598480225,0.6,2026-03-02,2026-04-15,0.8492823456802152
sh.601881,J67资本市场服务,-0.06942188739776611,0.44642857142857145,2024-11-28,2025-01-02,0.4754546275184952
sh.601888,L72商务服务业,-0.10906088352203369,0.4189189189189189,2024-12-02,2025-01-02,0.6945903241604925
sh.601918,B06煤炭开采和洗选业,0.07968127727508545,0.4583333333333333,2021-08-23,2021-10-27,1.0346206944749219
sh.601921,R86新闻和出版业,0.013643145561218262,0.5172413793103449,2023-04-12,2023-07-04,1.0431860795211136
sh.601958,B09有色金属矿采选业,0.19042432308197021,0.48148148148148145,2026-01-09,2026-03-13,1.2774549570070355
sh.601968,C33金属制品业,0.010822534561157227,0.5052631578947369,2025-02-19,2025-03-31,0.5553757903526504
sh.601990,J67资本市场服务,-0.05821669101715088,0.5892857142857143,2024-11-28,2025-01-02,0.4754546275184952
sh.601995,J67资本市场服务,-0.06858175992965698,0.48214285714285715,2024-11-28,2025-01-02,0.4754546275184952
sh.601996,C20木材加工和木、竹、藤、棕、草制品业,0.040816426277160645,0.5384615384615384,2025-10-27,2025-12-03,0.6621242007273782
sh.601997,J66货币金融服务,0.015463948249816895,0.4444444444444444,2025-03-05,2025-03-27,0.28552858309265283
sh.603013,C36汽车制造业,0.04670512676239014,0.5163043478260869,2025-02-06,2025-04-01,0.7477436599786422
sh.603017,M74专业技术服务业,-0.053591787815093994,0.4027777777777778,2025-02-19,2025-03-31,0.5275870907967182
sh.603030,E50建筑装饰、装修和其他建筑业,-0.06506848335266113,0.6,2024-12-02,2024-12-30,0.7659593323660403
sh.603035,C36汽车制造业,0.028711557388305664,0.44021739130434784,2025-02-06,2025-04-01,0.7477436599786422
sh.603039,I65软件和信息技术服务业,-0.031993091106414795,0.4114114114114114,2025-02-06,2025-03-31,0.9931014231289645
sh.603041,C26化学原料和化学制品制造业,-0.03377258777618408,0.4910394265232975,2021-08-24,2021-09-28,0.5957962094531348
sh.603042,C39计算机、通信和其他电子设备制造业,-0.03365743160247803,0.4183835182250396,2025-02-06,2025-03-31,0.7052183862600268
sh.603050,C38电气机械和器材制造业,-0.007731914520263672,0.4782608695652174,2025-02-21,2025-03-28,0.5396953562537379
sh.603053,D45燃气生产和供应业,-0.09973520040512085,0.4838709677419355,2026-03-03,2026-03-13,0.4019947545485849
sh.603055,C17纺织业,0.07606685161590576,0.5681818181818182,2025-02-07,2025-04-01,0.5620635357898778
sh.603085,C36汽车制造业,0.05053448677062988,0.5271739130434783,2025-02-06,2025-04-01,0.7477436599786422
sh.603100,C40仪器仪表制造业,0.04842507839202881,0.5185185185185185,2025-02-06,2025-04-01,0.7548368801039278
sh.603103,R87广播、电视、电影和录音制作业,0.06971001625061035,0.45,2023-04-03,2023-05-16,0.7277957061171203
sh.603109,C38电气机械和器材制造业,-0.012200891971588135,0.45962732919254656,2025-02-21,2025-03-28,0.5396953562537379
sh.603113,C26化学原料和化学制品制造业,-0.04413342475891113,0.44802867383512546,2021-08-24,2021-09-28,0.5957962094531348
sh.603117,G55水上运输业,-0.01336902379989624,0.41935483870967744,2021-09-09,2021-09-24,0.2434616170450481
sh.603126,M74专业技术服务业,-0.03927493095397949,0.4722222222222222,2025-02-19,2025-03-31,0.5275870907967182
sh.603132,B09有色金属矿采选业,0.13376212120056152,0.4444444444444444,2026-01-09,2026-03-13,1.2774549570070355
sh.603139,C27医药制造业,0.03815793991088867,0.4869281045751634,2025-07-14,2025-09-17,0.42852905329909063
sh.603153,M74专业技术服务业,-0.04304462671279907,0.4305555555555556,2025-02-19,2025-03-31,0.5275870907967182
sh.603158,C36汽车制造业,0.056053757667541504,0.5597826086956522,2025-02-06,2025-04-01,0.7477436599786422
sh.603161,C36汽车制造业,0.04347836971282959,0.5054347826086957,2025-02-06,2025-04-01,0.7477436599786422
sh.603168,C27医药制造业,0.04654085636138916,0.5163398692810458,2025-07-14,2025-09-17,0.42852905329909063
sh.603194,C34通用设备制造业,0.06348288059234619,0.44933920704845814,2025-02-06,2025-04-01,0.8469397535686931
sh.603195,C38电气机械和器材制造业,-0.017591357231140137,0.43788819875776397,2025-02-21,2025-03-28,0.5396953562537379
sh.603197,C36汽车制造业,0.05439746379852295,0.5543478260869565,2025-02-06,2025-04-01,0.7477436599786422
sh.603207,C27医药制造业,0.06711995601654053,0.5849673202614379,2025-07-14,2025-09-17,0.42852905329909063
sh.603208,C20木材加工和木、竹、藤、棕、草制品业,0.03257107734680176,0.46153846153846156,2025-10-27,2025-12-03,0.6621242007273782
sh.603218,C34通用设备制造业,0.08117151260375977,0.5638766519823789,2025-02-06,2025-04-01,0.8469397535686931
sh.603219,C38电气机械和器材制造业,-0.0018149614334106445,0.5062111801242236,2025-02-21,2025-03-28,0.5396953562537379
sh.603230,R86新闻和出版业,-0.0085487961769104,0.4482758620689655,2023-04-12,2023-07-04,1.0431860795211136
sh.603232,I65软件和信息技术服务业,-0.030662059783935547,0.4264264264264264,2025-02-06,2025-03-31,0.9931014231289645
sh.603236,C39计算机、通信和其他电子设备制造业,-0.030781030654907227,0.43423137876386686,2025-02-06,2025-03-31,0.7052183862600268
sh.603237,C14食品制造业,0.030286073684692383,0.4507042253521127,2025-02-19,2025-03-28,0.4405756435063626
sh.603266,C29橡胶和塑料制品业,0.017448902130126953,0.5083333333333333,2025-02-07,2025-03-31,0.5489958398734673
sh.603279,C34通用设备制造业,0.04329526424407959,0.4008810572687225,2025-02-06,2025-04-01,0.8469397535686931
sh.603280,C35专用设备制造业,0.008959054946899414,0.5172413793103449,2025-02-14,2025-03-31,0.5625654252715209
sh.603282,C35专用设备制造业,-0.0006639957427978516,0.4885057471264368,2025-02-14,2025-03-31,0.5625654252715209
sh.603290,C39计算机、通信和其他电子设备制造业,-0.004306435585021973,0.5990491283676703,2025-02-06,2025-03-31,0.7052183862600268
sh.603298,C34通用设备制造业,0.08058798313140869,0.5506607929515418,2025-02-06,2025-04-01,0.8469397535686931
sh.603306,C36汽车制造业,0.03281903266906738,0.47282608695652173,2025-02-06,2025-04-01,0.7477436599786422
sh.603307,C17纺织业,0.06231880187988281,0.5,2025-02-07,2025-04-01,0.5620635357898778
sh.603309,C35专用设备制造业,0.01781165599822998,0.5431034482758621,2025-02-14,2025-03-31,0.5625654252715209
sh.603312,C38电气机械和器材制造业,-0.004623293876647949,0.4968944099378882,2025-02-21,2025-03-28,0.5396953562537379
sh.603320,C34通用设备制造业,0.0813455581665039,0.5682819383259912,2025-02-06,2025-04-01,0.8469397535686931
sh.603323,J66货币金融服务,0.019304990768432617,0.6,2025-03-05,2025-03-27,0.28552858309265283
sh.603324,C35专用设备制造业,0.02103257179260254,0.5545977011494253,2025-02-14,2025-03-31,0.5625654252715209
sh.603327,C39计算机、通信和其他电子设备制造业,-0.01840001344680786,0.5103011093502378,2025-02-06,2025-03-31,0.7052183862600268
sh.603328,C39计算机、通信和其他电子设备制造业,-0.0334928035736084,0.4215530903328051,2025-02-06,2025-03-31,0.7052183862600268
sh.603329,L72商务服务业,-0.08623188734054565,0.5135135135135135,2024-12-02,2025-01-02,0.6945903241604925
sh.603332,C28化学纤维制造业,0.0265958309173584,0.4583333333333333,2025-02-14,2025-04-01,0.5455351987022989
sh.603337,C35专用设备制造业,-0.0018455982208251953,0.47701149425287354,2025-02-14,2025-03-31,0.5625654252715209
sh.603339,C33金属制品业,-0.00488203763961792,0.42105263157894735,2025-02-19,2025-03-31,0.5553757903526504
sh.603351,C25石油、煤炭及其他燃料加工业,0.06084871292114258,0.5294117647058824,2025-02-24,2025-03-27,0.5419073114640569
sh.603360,C26化学原料和化学制品制造业,-0.004524886608123779,0.5483870967741935,2021-08-24,2021-09-28,0.5957962094531348
sh.603368,F51批发业,0.02104663848876953,0.4318181818181818,2025-02-07,2025-03-27,0.4375474047630963
sh.603369,C15酒、饮料和精制茶制造业,0.029598355293273926,0.5652173913043478,2021-08-30,2021-09-14,0.32563536143907545
sh.603373,L72商务服务业,-0.06875985860824585,0.5405405405405406,2024-12-02,2025-01-02,0.6945903241604925
sh.603381,C38电气机械和器材制造业,0.019408464431762695,0.5869565217391305,2025-02-21,2025-03-28,0.5396953562537379
sh.603383,I65软件和信息技术服务业,0.014323592185974121,0.5615615615615616,2025-02-06,2025-03-31,0.9931014231289645
sh.603385,C30非金属矿物制品业,0.009202361106872559,0.5294117647058824,2025-02-20,2025-03-28,0.49004041596493786
sh.603386,C39计算机、通信和其他电子设备制造业,-0.018469631671905518,0.508716323296355,2025-02-06,2025-03-31,0.7052183862600268
sh.603387,C27医药制造业,0.02538001537322998,0.42810457516339867,2025-07-14,2025-09-17,0.42852905329909063
sh.603408,C29橡胶和塑料制品业,0.007518768310546875,0.4166666666666667,2025-02-07,2025-03-31,0.5489958398734673
sh.603439,C27医药制造业,0.05403292179107666,0.5359477124183006,2025-07-14,2025-09-17,0.42852905329909063
