code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half,date_ts,industry,trend_age,amount_relative_20d,return_realized_5d,hard_gate,age_bin,volume_stagnation,fwd10_industry_peer_median,fwd10_industry_demeaned,shrinking_up,accelerating_up,fwd1,fwd2,fwd3,fwd30,mae3,mfe3,mae30,mfe30,volume_ratio_5_vs_prior20,ret5,ret5_prev
002774,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.0059453032104638,-0.0083234244946492,-0.0451843043995244,-0.0261593341260405,0.0118906064209274,2023H2,2023-11-20,sw_l1:801890,12.0,0.986258,0.020681,True,6-20,False,-0.0346106304079109,0.0262872059132617,False,True,-0.010701545778834753,-0.017835909631391256,-0.005945303210463826,0.02021403091557672,-0.021403091557669396,0.0,-0.07253269916765759,0.02378121284185486,0.8475858129982335,0.020681265206812682,0.016069221260816002
000705,2023-11-20,0,mid,ma_bull,pullback_holds,current_week,0.0033149171270716,0.0066298342541435,0.0629834254143646,-0.0165745856353591,0.0331491712707181,2023H2,2023-11-20,sw_l1:801150,0.0,0.718055,0.001101,True,0-5,False,0.0082045196468577,-0.0015746853927141,True,False,-0.0033149171270719924,0.0022099447513812542,0.015469613259668336,0.20441988950276246,-0.006629834254143652,0.016574585635359185,-0.03867403314917128,0.323756906077348,0.575979879846893,0.0011013215859030367,0.017937219730941756
002412,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.00557880055788,0.0041841004184099,-0.0376569037656903,-0.0237099023709902,0.0292887029288702,2023H2,2023-11-20,sw_l1:801150,9.0,2.796118,0.033333,True,6-20,False,0.0094273865647245,-0.0052432861463145,False,True,-0.004184100418409997,-0.00557880055788007,0.008368200836820217,-0.03347280334728031,-0.015341701534170027,0.019525801952580357,-0.08228730822873076,0.029288702928870203,1.0587741333442287,0.033333333333333215,0.00877192982456143
300560,2023-11-20,0,mid,none,two_day_acceleration,current_week,-0.0303364589078872,-0.0292333149476005,-0.044677330391616,-0.0518477661334803,0.0071704357418644,2023H2,2023-11-20,sw_l1:801770,9.0,0.956918,0.026554,False,6-20,False,,,False,True,-0.014340871483728534,-0.030888030888030826,-0.012686155543298216,-0.030336458907887276,-0.04026475455046863,0.007170435741864489,-0.08549365692222821,0.16492002206287926,0.8468945377010098,0.02655367231638439,0.02608695652173898
002028,2023-11-20,0,mid,macd_stabilizing,two_day_acceleration,current_week,0.0066693613581245,-0.0042441390460792,0.0082861762328212,-0.0383993532740501,0.0181891673403395,2023H2,2023-11-20,sw_l1:801730,0.0,1.614192,0.035565,True,0-5,False,0.0039053258982748,-0.008149464944354,False,True,-0.0026273241713824502,-0.023848019401778497,-0.023443815683104385,0.06406628940986248,-0.026071139854486836,0.003637833468068008,-0.038399353274050196,0.07599029911075172,0.814670322170348,0.0355648535564852,-0.016460905349794164
688067,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.0278675282714055,-0.0230210016155089,-0.0791599353796446,-0.0379644588045234,0.0173667205169627,2023H2,2023-11-20,sw_l1:801150,13.0,1.28066,0.013946,True,6-20,False,0.0094273865647245,-0.0324483881802334,False,True,-0.0024232633279483995,-0.02100161550888524,0.011712439418416709,-0.014539579967689842,-0.024232633279483107,0.011712439418416709,-0.11793214862681756,0.017366720516962753,0.8880629070692757,0.013945857260049266,0.00453234445817885
000712,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.0246153846153845,-0.0664615384615384,-0.0935384615384614,-0.0719999999999999,0.0086153846153846,2023H2,2023-11-20,sw_l1:801790,0.0,0.756065,0.003092,True,0-5,False,,,True,True,-0.021538461538461506,-0.040000000000000036,-0.01538461538461533,-0.12492307692307691,-0.04430769230769227,0.008000000000000007,-0.18153846153846154,0.008615384615384691,0.5289864516248636,0.0030921459492885273,-0.025316455696202445
300675,2023-11-20,0,mid,none,two_day_acceleration,current_week,-0.0286624203821657,0.0063694267515923,-0.0197452229299363,-0.0471337579617834,0.0560509554140127,2023H2,2023-11-20,sw_l1:801720,11.0,0.931841,0.013628,False,6-20,False,0.0115321252059308,-0.0051626984543384,False,False,-0.003821656050955413,0.03821656050955413,0.016560509554140124,-0.005095541401273884,-0.03694267515923566,0.056050955414012726,-0.08789808917197461,0.056050955414012726,0.8944328825199163,0.013627514600908608,0.017833553500660404
000685,2023-11-20,0,mid,none,pullback_holds,current_week,-0.0013623978201634,-0.0054495912806539,-0.0027247956403269,-0.0108991825613079,0.0081743869209809,2023H2,2023-11-20,sw_l1:801970,0.0,0.841252,-0.001359,False,0-5,False,0.0054087411064323,-0.0108583323870862,False,False,0.0,-0.004087193460490357,0.004087193460490468,0.008174386920980936,-0.00544959128065392,0.006811989100817595,-0.03133514986376018,0.02588555858310637,0.9451621901225953,-0.0013586956521738358,-0.005405405405405461
002693,2023-11-20,0,mid,none,pullback_holds,current_week,-0.0169491525423728,0.0560625814863102,0.0808344198174708,-0.0417209908735332,0.1421121251629726,2023H2,2023-11-20,sw_l1:801150,0.0,1.428041,-0.011628,False,0-5,False,0.0054069673362766,0.0506556141500335,False,False,-0.006518904823989535,-0.0026075619295957697,0.023468057366362594,-0.01564537157757495,-0.020860495436766602,0.0312907431551499,-0.07170795306388522,0.2672750977835725,1.4392365336356177,-0.011627906976744207,0.04594594594594592
002880,2023-11-20,0,mid,none,two_day_acceleration,current_week,0.0056833558863329,0.0170500676589984,-0.0083897158322057,-0.0175913396481731,0.0441136671177264,2023H2,2023-11-20,sw_l1:801150,11.0,1.523164,0.045557,False,6-20,False,0.0054069673362766,0.0116431003227217,False,True,-0.009472259810554884,-0.013802435723951456,-0.0021650879566983416,-0.06792963464140744,-0.017591339648173165,0.004871447902571102,-0.07442489851150202,0.046278755074425026,1.0199361511083176,0.04555744199207701,0.005405405405405572
002962,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.0370879120879121,0.0295329670329669,0.1043956043956044,-0.0521978021978022,0.059065934065934,2023H2,2023-11-20,sw_l1:801080,12.0,1.427366,0.029766,True,6-20,False,,,False,True,-0.033653846153846145,-0.04258241758241765,-0.006868131868131844,0.5480769230769229,-0.050824175824175866,0.05288461538461542,-0.052197802197802234,0.7733516483516483,1.1392768093850423,0.029766123316796733,0.004270462633451766
001211,2023-11-20,0,mid,ma_bull,pullback_holds,current_week,-0.0040700040700041,0.0089540089540089,-0.0089540089540088,-0.0158730158730159,0.0398860398860398,2023H2,2023-11-20,sw_l1:801140,15.0,0.631817,-0.006475,True,6-20,False,-0.0244323081345214,0.0333863170885304,False,False,0.00366300366300365,0.017501017501017513,0.008954008954008996,0.0069190069190070425,-0.010175010175010213,0.03988603988603989,-0.05575905575905582,0.03988603988603989,0.7342048758094532,-0.006475111290975333,0.03130217028380633
603861,2023-11-20,0,mid,ma_bull,shrinking_volume_acceleration,current_week,-0.0731481481481481,0.0351851851851849,-0.0851851851851851,-0.0824074074074074,0.0351851851851849,2023H2,2023-11-20,sw_l1:801730,0.0,1.068302,0.065476,True,0-5,False,-0.0158093362173572,0.0509945214025421,False,True,-0.03703703703703709,-0.063888888888889,-0.047222222222222165,-0.08796296296296302,-0.06666666666666676,0.010185185185185075,-0.1611111111111111,0.12777777777777777,0.9486837137904158,0.06547619047619047,-0.007874015748031482
002295,2023-11-20,0,mid,ma_bull,two_day_acceleration,current_week,-0.0050632911392405,0.0455696202531645,0.0088607594936707,-0.0215189873417721,0.0531645569620253,2023H2,2023-11-20,sw_l1:801050,14.0,1.008982,0.011524,True,6-20,False,0.0170545828440565,0.028515037409108,True,False,-0.005063291139240533,-0.011392405063291089,-0.005063291139240533,0.04556962025316458,-0.016455696202531622,0.01645569620253151,-0.05063291139240511,0.05316455696202538,0.726133323026869,0.011523687580025532,0.018252933507170832
300509,2023-11-20,0,mid,none,two_day_acceleration,current_week,-0.0204359673024522,-0.0122615803814714,-0.0490463215258855,-0.0299727520435967,0.0122615803814714,2023H2,2023-11-20,sw_l1:801890,12.0,1.237698,0.035261,False,6-20,False,-0.0346106304079109,0.0223490500264395,False,True,-0.010899182561307952,-0.012261580381471404,-0.012261580381471404,-0.0013623978201634523,-0.019073569482288777,0.004087193460490468,-0.07901907356948235,0.012261580381471404,0.9824988429707183,0.035260930888575404,0.020143884892086295
601949,2023-11-20,0,mid,none,shrinking_volume_acceleration,current_week,-0.0620320855614973,-0.0106951871657753,0.0288770053475937,-0.0994652406417112,0.0320855614973263,2023H2,2023-11-20,sw_l1:801760,1.0,1.480576,0.030871,False,0-5,False,,,False,True,0.007486631016042855,0.027807486631016065,-0.01711229946524062,-0.1454545454545454,-0.029946524064171087,0.03208556149732633,-0.1925133689839572,0.10802139037433145,1.7250844416112674,0.030871003307607392,0.0022099447513812542
001211,2023-11-21,1,mid,ma_bull,two_day_acceleration,current_week,0.0024350649350648,0.0024350649350648,-0.0040584415584415,-0.0186688311688312,0.0369318181818181,2023H2,2023-11-21,sw_l1:801140,16.0,0.829941,0.009002,True,6-20,False,-0.0717522658610271,0.0741873307960919,True,False,0.014610389610389518,0.006087662337662225,-0.007305194805194759,0.007305194805194759,-0.01379870129870131,0.03693181818181812,-0.05844155844155852,0.03693181818181812,0.7649592466563683,0.009001636661211121,0.014107883817427336
000962,2023-11-21,1,mid,none,pullback_holds,current_week,-0.0321568627450981,-0.0415686274509803,-0.072156862745098,-0.0478431372549019,0.023529411764706,2023H2,2023-11-21,sw_l1:801050,10.0,1.221446,0.001565,False,6-20,False,,,False,False,-0.014901960784313717,-0.01176470588235301,-0.03764705882352948,-0.009411764705882342,-0.03764705882352948,0.004705882352941115,-0.10588235294117643,0.02352941176470602,0.9204115772738809,0.0015649452269170805,0.0055074744295831035
603165,2023-11-21,1,mid,none,pullback_holds,current_week,-0.0234138972809667,-0.0717522658610271,-0.1193353474320241,-0.0717522658610271,0.0037764350453173,2023H2,2023-11-21,sw_l1:801140,0.0,1.017499,0.006849,False,0-5,False,0.0024350649350648,-0.0741873307960919,False,True,-0.01812688821752273,-0.00981873111782483,-0.0309667673716012,-0.08836858006042292,-0.038519637462235634,0.003776435045317328,-0.15407854984894254,0.003776435045317328,0.8061423018769592,0.006849315068493178,0.005355776587605332
000712,2023-11-21,1,mid,ma_bull,pullback_holds,current_week,-0.0125786163522012,-0.0515723270440251,-0.0867924528301887,-0.0628930817610062,0.0308176100628931,2023H2,2023-11-21,sw_l1:801790,0.0,0.690478,-0.017305,True,0-5,False,-0.0591216216216217,0.0075492945775966,False,False,-0.018867924528301883,0.0062893081761006275,0.015723270440251458,-0.1062893081761006,-0.02515723270440251,0.030817610062893186,-0.16352201257861632,0.030817610062893186,0.49751857094211843,-0.017305315203955507,-0.05820721769499415
301169,2023-11-21,1,mid,none,two_day_acceleration,current_week,-0.0771415049692381,-0.0796655623915443,-0.0976494715254772,-0.1941946679286954,0.0411736867013723,2023H2,2023-11-21,sw_l1:801210,6.0,2.137324,0.014996,False,6-20,True,,,False,False,-0.0787190408581796,-0.13393279697113114,-0.18993532102855337,-0.18851553872850613,-0.19419466792869544,0.041173686701372336,-0.23647262975232686,0.056949045590787284,2.090135327771138,0.01499647141848981,0.09632495164410049
002788,2023-11-21,1,mid,macd_stabilizing,pullback_holds,current_week,0.0073145245559038,-0.0303030303030303,-0.0679205851619645,-0.0303030303030303,0.0229885057471264,2023H2,2023-11-21,sw_l1:801150,2.0,0.971554,0.010537,True,0-5,False,,,True,True,-0.002089864158829613,0.0125391849529779,0.016718913270637348,-0.037617554858934144,-0.0031347962382444194,0.02298850574712641,-0.10658307210031348,0.02298850574712641,0.7172424879677489,0.010537407797681642,0.0
301137,2023-11-21,1,mid,ma_bull,pullback_holds,current_week,-0.0410389610389609,-0.0363636363636363,-0.0597402597402596,-0.0675324675324675,0.0093506493506494,2023H2,2023-11-21,sw_l1:801890,0.0,0.966683,-0.008209,True,0-5,False,-0.0443396226415093,0.007975986277873,False,False,-0.036363636363636376,-0.021818181818181737,-0.05766233766233764,-0.0332467532467533,-0.05818181818181822,0.008831168831168856,-0.1148051948051948,0.009350649350649443,0.7558732066058247,-0.008209338122113885,0.011941848390446541
603059,2023-11-21,1,mid,ma_bull,pullback_holds,current_week,-0.0107660455486543,-0.0227743271221532,-0.0554865424430642,-0.0289855072463769,0.0115942028985507,2023H2,2023-11-21,sw_l1:801980,12.0,0.686773,0.007585,True,6-20,False,,,True,False,-0.01449275362318847,-0.0066252587991718626,-0.012836438923395588,-0.042236024844720665,-0.018633540372670954,0.0,-0.10641821946169772,0.011594202898550732,0.6847824005136995,0.007585335018963413,0.021963824289405798
600493,2023-11-21,1,mid,ma_bull,two_day_acceleration,current_week,-0.0058737151248164,0.0220264317180616,0.014684287812041,-0.0249632892804698,0.0484581497797356,2023H2,2023-11-21,sw_l1:801130,0.0,1.139587,0.037994,True,0-5,False,,,True,True,0.005873715124816492,0.011747430249632984,0.002936857562408246,0.010279001468428639,-0.010279001468428861,0.023494860499265746,-0.04992657856093985,0.05580029368575623,0.7992193075027366,0.03799392097264431,-0.030927835051546393
000031,2023-11-21,1,mid,none,two_day_acceleration,current_week,-0.0089552238805969,-0.0716417910447761,-0.0925373134328358,-0.0716417910447761,0.0537313432835822,2023H2,2023-11-21,sw_l1:801180,0.0,2.221031,-0.023324,False,0-5,False,,,False,False,0.014925373134328401,0.0388059701492538,0.029850746268656803,-0.12537313432835817,-0.005970149253731294,0.0537313432835822,-0.12835820895522387,0.0537313432835822,1.4615382439374902,-0.023323615160349864,-0.014367816091953922
300021,2023-11-21,1,mid,none,pullback_holds,current_week,0.0141987829614604,-0.0040567951318457,-0.0304259634888437,-0.0081135902636917,0.0223123732251522,2023H2,2023-11-21,sw_l1:801010,9.0,0.96031,0.01227,False,6-20,False,,,False,True,-0.0020283975659228792,0.0040567951318459805,0.0040567951318459805,-0.022312373225152005,-0.006085192697768638,0.008113590263691739,-0.06490872210953336,0.022312373225152227,1.15479969702693,0.0122699386503069,0.006172839506172645
603699,2023-11-21,1,mid,none,pullback_holds,current_week,0.0189228529839884,-0.0276564774381369,-0.0181950509461426,-0.0276564774381369,0.0225618631732169,2023H2,2023-11-21,sw_l1:801890,0.0,0.888891,0.013235,False,0-5,False,-0.0443396226415093,0.0166831452033724,False,True,-0.015283842794759805,0.0029112081513829047,-0.021106259097525393,0.04730713245997098,-0.02692867540029109,0.01601164483260553,-0.06259097525473067,0.0691411935953421,1.0184522838423666,0.013235294117647234,-0.02298850574712641
605303,2023-11-22,2,mid,none,pullback_holds,current_week,-0.0041220115416323,0.018136850783182,0.0032976092333056,-0.0156636438582029,0.0230832646331409,2023H2,2023-11-22,sw_l1:801720,16.0,0.845743,0.008292,False,6-20,False,,,True,False,0.009892827699917506,-0.0008244023083264773,-0.0032976092333059093,0.027205276174773196,-0.007419620774938185,0.01154163231657046,-0.051937345424567294,0.05935696619950526,0.6975894585200191,0.008291873963515828,0.01858108108108114
601949,2023-11-22,2,mid,none,two_day_acceleration,current_week,-0.1084462982273199,-0.0291970802919707,-0.0531803962460896,-0.1220020855057351,0.0010427528675702,2023H2,2023-11-22,sw_l1:801760,3.0,2.348721,0.068966,False,0-5,False,,,False,True,-0.04171011470281549,-0.0615224191866528,-0.08550573514077164,-0.16162669447340972,-0.09384775808133472,0.0010427528675702735,-0.21272158498435867,0.08029197080291972,2.4176470253222417,0.06896551724137923,-0.024945770065075923
002028,2023-11-22,2,mid,none,pullback_holds,current_week,0.0124378109452736,-0.00787728026534,0.015547263681592,-0.013681592039801,0.0443615257048093,2023H2,2023-11-22,sw_l1:801730,0.0,0.797113,0.001036,False,0-5,False,,,False,False,0.0016583747927030323,-0.002280265339966836,0.0325456053067994,0.09452736318407973,-0.013681592039801016,0.044361525704809335,-0.013681592039801016,0.10883084577114421,0.8512413849947703,0.0010362694300518616,0.005208333333333259
300098,2023-11-22,2,mid,ma_bull,shrinking_volume_acceleration,current_week,-0.0583333333333332,-0.1062499999999999,-0.1145833333333332,-0.1104166666666665,0.03125,2023H2,2023-11-22,,6.0,1.71296,0.058952,True,6-20,False,,,False,True,0.016666666666666607,-0.03958333333333319,-0.03958333333333319,-0.16041666666666654,-0.04791666666666661,0.03125,-0.19166666666666665,0.07708333333333339,1.5417418464133532,0.058951965065502376,0.011037527593819041
600017,2023-11-22,2,mid,none,pullback_holds,current_week,0.0,-0.0070921985815601,-0.0177304964539006,-0.0141843971631204,0.0177304964539009,2023H2,2023-11-22,sw_l1:801170,0.0,0.654464,-0.003521,False,0-5,False,0.0520231213872832,-0.0591153199688433,False,False,0.010638297872340496,0.007092198581560183,0.007092198581560183,-0.02127659574468066,-0.0035460992907800915,0.014184397163120588,-0.04255319148936154,0.0177304964539009,0.7395974165051037,-0.0035211267605632646,0.0035335689045936647
300225,2023-11-22,2,mid,ma_bull,shrinking_volume_acceleration,current_week,0.0059121621621622,-0.022804054054054,-0.2035472972972972,-0.0371621621621621,0.041385135135135,2023H2,2023-11-22,sw_l1:801030,3.0,1.584465,0.109551,True,0-5,False,,,False,True,0.01520270270270263,-0.02195945945945943,0.007601351351351315,-0.15793918918918914,-0.03716216216216217,0.04138513513513509,-0.27533783783783783,0.04138513513513509,1.9254626951527394,0.1095505617977528,-0.024657534246575463
002687,2023-11-22,2,mid,ma_bull,two_day_acceleration,current_week,0.0018214936247722,0.0127504553734063,-0.0218579234972677,-0.02367941712204,0.0437158469945355,2023H2,2023-11-22,sw_l1:801130,5.0,0.951532,0.020408,True,0-5,False,,,True,True,0.0036429872495444826,-0.005464480874316946,-0.00910746812386154,0.012750455373406355,-0.016393442622950838,0.009107468123861429,-0.060109289617486295,0.04371584699453557,0.7307336961121313,0.020408163265306145,0.011257035647279423
600613,2023-11-22,2,mid,ma_bull,two_day_acceleration,current_week,-0.022538552787663,0.0059311981020166,-0.0877817319098457,-0.0284697508896797,0.0830367734282326,2023H2,2023-11-22,sw_l1:801150,3.0,1.350734,0.035936,True,0-5,False,-0.0077433628318583,0.0136745609338749,False,True,0.004744958481613493,0.04982206405693956,0.008303677342823335,-0.09727164887307227,-0.003558718861209842,0.08303677342823268,-0.13404507710557534,0.08303677342823268,1.2157432127155487,0.035935563816604565,-0.013447432762836109
603590,2023-11-22,2,mid,ma_bull,shrinking_volume_acceleration,current_week,0.0086762518591967,0.010411502231036,-0.0347050074367873,-0.0059494298463064,0.0399107585523053,2023H2,2023-11-22,sw_l1:801150,3.0,0.826048,0.025249,True,0-5,False,-0.0077433628318583,0.0181548650628943,False,True,0.016113039167079846,0.01710461080813075,0.013882002974714869,-0.06916212196331184,-0.0032226078334159913,0.029747149231531766,-0.08577094695091725,0.0399107585523053,0.8830291726736835,0.025248661055853105,0.005126890540886997
300126,2023-11-22,2,mid,ma_bull,pullback_holds,current_week,0.0124481327800829,-0.0110650069156292,-0.0276625172890733,-0.0193637621023513,0.0193637621023512,2023H2,2023-11-22,sw_l1:801890,12.0,0.951988,-0.005495,True,6-20,False,,,False,False,0.009681881051175623,-0.006915629322268413,-0.0027662517289074318,0.0055325034578146415,-0.013831258644536715,0.017980636237897585,-0.07468879668049788,0.019363762102351245,1.032825088984069,-0.005494505494505475,0.015341701534170138
300592,2023-11-22,2,mid,none,pullback_holds,current_week,0.0546184738955823,0.0775100401606425,0.0132530120481926,-0.0574297188755021,0.140160642570281,2023H2,2023-11-22,sw_l1:801200,11.0,1.015775,-0.002799,False,6-20,False,,,False,False,-0.010843373493976016,-0.04136546184738965,0.0,-0.0626506024096386,-0.05742971887550219,0.010040160642570184,-0.08313253012048194,0.14016064257028105,1.0634221182230135,-0.0027988804478208396,0.006843800322061222
600664,2023-11-22,2,mid,ma_bull,pullback_holds,current_week,0.0,-0.0109589041095889,-0.0602739726027397,-0.0219178082191779,0.0684931506849315,2023H2,2023-11-22,sw_l1:801150,2.0,0.993018,0.013889,True,0-5,False,0.0059311981020166,-0.0168901022116055,False,True,0.016438356164383494,0.03561643835616457,0.027397260273972712,-0.0602739726027397,-0.002739726027397249,0.06849315068493156,-0.0876712328767123,0.06849315068493156,1.0701980687829404,0.01388888888888884,-0.0055248618784530246
000031,2023-11-22,2,mid,none,pullback_holds,current_week,-0.0411764705882351,-0.0705882352941176,-0.1235294117647058,-0.0882352941176469,0.0382352941176471,2023H2,2023-11-22,sw_l1:801180,0.0,2.404828,0.008902,False,0-5,True,-0.0595238095238095,-0.0110644257703081,False,True,0.0235294117647058,0.014705882352941346,-0.00588235294117645,-0.1470588235294118,-0.020588235294117574,0.038235294117647145,-0.1499999999999999,0.038235294117647145,1.6724808247912628,0.008902077151335286,-0.03988603988603989
002295,2023-11-22,2,mid,ma_bull,pullback_holds,current_week,0.0102432778489116,0.0243277848911651,0.0268886043533929,-0.0102432778489116,0.0653008962868118,2023H2,2023-11-22,sw_l1:801050,16.0,0.665589,0.007742,True,6-20,False,,,True,False,0.006402048655569814,-0.006402048655569925,0.006402048655569814,0.06402048655569792,-0.010243277848911658,0.014084507042253502,-0.03969270166453276,0.07042253521126751,0.6988172395707278,0.007741935483871032,0.010430247718383301
601000,2023-11-22,2,mid,none,pullback_holds,current_week,0.0491329479768785,0.0520231213872832,0.0606936416184971,-0.0028901734104045,0.0751445086705202,2023H2,2023-11-22,sw_l1:801170,0.0,1.067272,-0.008621,False,0-5,False,-0.0070921985815601,0.0591153199688433,False,False,0.00867052023121384,0.00867052023121384,0.023121387283236983,0.09826589595375723,-0.0028901734104045396,0.028901734104046284,-0.0028901734104045396,0.10115606936416177,0.8183320738401599,-0.008620689655172376,0.0028818443804032867
600249,2023-11-23,3,mid,none,two_day_acceleration,current_week,-0.0034364261168385,0.0790378006872851,0.0120274914089346,-0.0120274914089347,0.1374570446735394,2023H2,2023-11-23,sw_l1:801980,9.0,2.301576,0.056058,False,6-20,False,-0.0240384615384614,0.1030762622257464,False,True,0.022336769759450092,-0.003436426116838587,0.0068728522336769515,0.0034364261168384758,-0.012027491408934776,0.029209621993127044,-0.03608247422680411,0.26116838487972505,2.1212921640838536,0.05605786618444841,0.003629764065335772
600664,2023-11-23,3,mid,ma_bull,two_day_acceleration,current_week,-0.0133689839572193,-0.0427807486631016,-0.088235294117647,-0.0481283422459893,0.0427807486631015,2023H2,2023-11-23,sw_l1:801150,3.0,1.41184,0.042135,True,0-5,False,-0.0125457317616212,-0.0302350169014803,False,True,0.010695187165775444,0.002673796791443861,-0.008021390374331583,-0.10160427807486638,-0.02941176470588247,0.04278074866310155,-0.10962566844919786,0.04278074866310155,1.1783407701211943,0.042134831460674205,-0.005586592178770999
002172,2023-11-23,3,mid,ma_bull,shrinking_volume_acceleration,current_week,-0.0072992700729928,-0.0145985401459854,-0.0510948905109489,-0.0291970802919708,0.0170316301703161,2023H2,2023-11-23,sw_l1:801150,16.0,1.85672,0.056555,True,6-20,False,-0.0158346969827461,0.0012361568367607,False,True,0.0024330900243307862,-0.014598540145985495,-0.009732360097323589,0.048661800486617945,-0.02919708029197088,0.012165450121654375,-0.0948905109489051,0.048661800486617945,3.0492495983886427,0.05655526992287929,0.002577319587628857
000031,2023-11-23,3,mid,none,shrinking_volume_acceleration,current_week,-0.0773638968481374,-0.0830945558739255,-0.1260744985673352,-0.1117478510028653,0.0114613180515759,2023H2,2023-11-23,sw_l1:801180,0.0,2.28509,0.041916,False,0-5,False,-0.0950570342205323,0.0119624783466067,False,True,-0.011461318051575908,-0.03151862464183386,-0.04871060171919772,-0.16045845272206305,-0.0515759312320917,0.011461318051575908,-0.17478510028653305,0.011461318051575908,1.911722893233082,0.041916167664670656,-0.034682080924855474
603519,2023-11-23,3,mid,none,shrinking_volume_acceleration,current_week,-0.0212143379663496,-0.0409656181419166,-0.0592538405267007,-0.0490124359912216,0.0292611558156548,2023H2,2023-11-23,sw_l1:801110,6.0,0.789274,0.028679,False,6-20,False,,,False,True,-0.017556693489392816,-0.016093635698609998,-0.005120702267739641,-0.03218727139722011,-0.03145574250182881,0.0,-0.08705193855157278,0.029261155815654805,0.8750987903720177,0.028679245283018906,0.01610429447852746
300225,2023-11-23,3,mid,ma_bull,two_day_acceleration,current_week,-0.0116569525395502,-0.2289758534554538,-0.2181515403830141,-0.2289758534554538,0.0141548709408825,2023H2,2023-11-23,sw_l1:801030,4.0,2.48441,0.125468,True,0-5,False,,,False,True,-0.035803497085761804,-0.006661115736885881,-0.01248959200666111,-0.19400499583680264,-0.0507910074937552,0.014154870940882525,-0.2855953372189841,0.014154870940882525,2.4777968985019774,0.12546816479400746,-0.024657534246575463
002774,2023-11-23,3,mid,ma_bull,shrinking_volume_acceleration,current_week,-0.0023894862604542,-0.019115890083632,-0.0215053763440862,-0.027479091995221,0.0167264038231778,2023H2,2023-11-23,sw_l1:801890,15.0,0.783256,0.017032,True,6-20,False,-0.0198162879219565,0.0007003978383244,False,True,-0.01433691756272415,-0.0011947431302271605,0.00955794504181573,0.019115890083631903,-0.020310633213859175,0.014336917562723928,-0.06810035842293916,0.06212664277180391,0.85039479451149,0.01703163017031617,0.01356350184956856
000890,2023-11-23,3,mid,none,pullback_holds,current_week,-0.0104166666666666,-0.0229166666666665,0.08125,-0.0270833333333333,0.0166666666666666,2023H2,2023-11-23,sw_l1:801970,7.0,0.589785,0.012766,False,6-20,False,-0.0040093719970199,-0.0189072946696466,False,True,-0.012499999999999956,-0.018749999999999933,-0.012499999999999956,0.07500000000000018,-0.027083333333333348,0.006250000000000089,-0.0625,0.21875000000000022,1.0590803540825495,0.012765957446808418,0.010752688172043001
002278,2023-11-23,3,mid,ma_bull,pullback_holds,current_week,-0.0016638935108153,-0.0149750415973377,-0.0183028286189682,-0.0232945091514142,0.0183028286189683,2023H2,2023-11-23,sw_l1:801890,0.0,0.759916,0.005008,True,0-5,False,-0.0218867121651036,0.0069116705677659,True,False,-0.01331114808652245,-0.01331114808652245,0.0016638935108155284,-0.0033277870216305017,-0.02329450915141429,0.006655574043261225,-0.06322795341098164,0.01830282861896837,0.7597652133892895,0.005008347245408995,0.008417508417508435
600322,2023-11-23,3,mid,none,shrinking_volume_acceleration,current_week,-0.1102661596958175,-0.0950570342205323,-0.1482889733840303,-0.1254752851711025,0.015209125475285,2023H2,2023-11-23,sw_l1:801180,6.0,0.987855,0.015564,False,6-20,False,-0.0830945558739255,-0.0119624783466067,False,False,-0.026615969581748944,-0.06844106463878319,-0.08365019011406838,-0.1026615969581749,-0.09125475285171092,0.015209125475285079,-0.19771863117870725,0.015209125475285079,1.0565985538906069,0.015564202334630295,0.04471544715447151
603389,2023-11-23,3,mid,ma_bull,shrinking_volume_acceleration,current_week,0.0,0.006269592476489,0.2460815047021944,-0.0282131661442005,0.0548589341692791,2023H2,2023-11-23,sw_l1:801140,19.0,1.399637,0.040783,True,6-20,False,-0.0068136272545089,0.0130832197309979,False,True,0.0031347962382446415,-0.004702194357366629,-0.0031347962382444194,0.08463949843260199,-0.028213166144200552,0.026645768025078453,-0.040752351097178674,0.4796238244514106,2.112154572558851,0.040783034257748874,0.004918032786885185
600444,2023-11-23,3,mid,ma_bull,pullback_holds,current_week,-0.0196491228070174,0.255438596491228,0.0378947368421054,-0.0343859649122807,0.4449122807017545,2023H2,2023-11-23,sw_l1:801890,2.0,0.887614,0.021552,True,0-5,False,-0.0218867121651036,0.2773253086563316,False,True,-0.0049122807017544234,-0.008421052631578885,0.01403508771929829,0.04350877192982461,-0.01684210526315788,0.01543859649122803,-0.03438596491228074,0.4449122807017545,0.9718498215852074,0.02155172413793105,0.0
