code,date,evidence_level,session_ordinal_in_week,planned_sessions_this_week,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell
000006,2026-01-05,L2,1,5,-1.0173,2.0837,4.8354,-2.7517,0.6659,0.2,none,monday,False,False,-2.2111,0.9128,-3.1238,1.1917,expanding,0.36071428571428565,-0.6099,False,False,False,False,True,,,,,0_0
000006,2026-01-07,L2,3,5,-0.5086,,,,,0.6,none,midweek_partial,False,False,-0.8114,1.3361,-2.1474,1.1095,expanding,0.35999999999999993,-0.2222,False,False,False,False,True,,,,,0_0
000006,2026-01-09,L2,5,5,3.2553,1.5198,1.3875,0.1323,2.142,1.0,negative_to_positive,completed_week,True,False,2.3185,1.4315,0.8871,1.9218,expanding,0.3514285714285713,0.6545,False,False,True,True,True,,,True,False,1_1
000006,2026-01-13,L2,2,5,-4.3043,,,,,0.4,negative_to_positive,tuesday_C,True,False,-3.1408,-2.7586,-0.3822,0.7527,shrinking,0.3714285714285714,-0.8346,False,False,False,False,True,,,,,1_0
000006,2026-01-15,L2,4,5,-6.8068,,,,,0.8,none,midweek_partial,False,False,-1.5856,-1.046,-0.5396,0.74,shrinking,0.39785714285714285,-0.377,False,False,False,False,True,,,,,0_0
000006,2026-01-21,L2,3,5,5.0054,4.5499,7.8078,-3.2579,1.1001,0.6,negative_to_positive,midweek_partial,True,False,3.3191,2.0765,1.2426,2.1722,expanding,0.39357142857142857,0.7877,False,False,True,True,True,,,True,False,1_1
000006,2026-01-23,L2,5,5,5.9848,5.5811,7.8078,-2.2267,1.0723,1.0,negative_to_positive,completed_week,True,False,0.9326,0.0,0.9326,0.7904,shrinking,0.42000000000000004,0.2143,True,True,True,True,True,False,True,False,True,1_1
000006,2026-02-02,L2,1,5,-1.0227,10.7784,5.9848,4.7936,0.7342,0.2,none,monday,False,False,-2.7902,-1.3216,-1.4686,0.6274,shrinking,0.43,-0.5814,False,False,False,False,True,,,,,0_0
000006,2026-02-04,L2,3,5,2.9545,4.7261,7.9137,-3.1876,0.6252,0.6,negative_to_positive,midweek_partial,True,False,2.027,1.9518,0.0752,1.1383,expanding,0.42571428571428577,0.4228,False,False,True,True,True,,,True,False,1_1
000006,2026-02-06,L2,5,5,2.0455,3.4857,7.9137,-4.428,0.5868,1.0,negative_to_positive,completed_week,True,False,-0.2222,-0.6623,0.44,1.1189,expanding,0.4035714285714286,-0.0496,False,False,False,False,True,,,,,1_0
000006,2026-02-10,L2,2,5,0.7625,,,,,0.4,negative_to_positive,tuesday_A,True,False,-1.3859,4.4543,-5.8403,0.5841,shrinking,0.3957142857142858,-0.3285,False,False,False,False,True,,,,,1_0
000006,2026-02-12,L2,4,5,0.2179,0.1815,2.0455,-1.864,1.2001,0.8,none,midweek_partial,False,False,-1.6043,1.0811,-2.6854,1.1985,expanding,0.36357142857142843,-0.4126,False,False,False,False,True,,,,,0_0
000006,2026-02-24,L2,1,5,-3.4375,,,,,0.2,none,tuesday_gate_failed,,False,-1.6967,2.5,-4.1967,0.6152,shrinking,0.35571428571428576,-0.4498,False,False,False,False,True,,,,,0_0
000006,2026-02-26,L2,3,5,-2.9167,,,,,0.6,none,midweek_partial,False,False,-3.719,4.4229,-8.1419,0.8615,shrinking,0.35357142857142854,-1.0182,False,False,False,False,True,,,,,0_0
000006,2026-03-02,L2,1,5,-1.2155,3.4893,2.7233,0.766,0.9553,0.2,none,monday,False,False,-3.6638,-0.4292,-3.2346,1.3608,expanding,0.3799999999999999,-0.8947,False,False,False,False,True,,,,,0_0
000006,2026-03-04,L2,3,5,-5.4144,,,,,0.6,none,midweek_partial,False,False,0.0,-4.2506,4.2506,0.6113,shrinking,0.3607142857142854,0.0,False,False,False,False,True,,,,,0_0
000006,2026-03-06,L2,5,5,0.884,0.8703,3.3333,-2.463,1.0158,1.0,negative_to_positive,completed_week,True,False,4.822,1.7523,3.0697,1.775,expanding,0.3928571428571426,1.0691,False,False,False,False,False,,,,,1_0
000006,2026-03-10,L2,2,5,1.3304,,,,,0.4,negative_to_positive,tuesday_B,True,False,3.2768,-3.0668,6.3436,0.7762,shrinking,0.43785714285714256,0.6623,True,True,False,False,True,False,True,,,1_1
000006,2026-03-12,L2,4,5,0.7761,0.8918,0.884,0.0078,0.8702,0.8,double_positive_efficiency_improved,midweek_partial,True,False,-0.4381,-0.1094,-0.3287,0.8126,shrinking,0.44428571428571406,-0.09,False,False,False,False,True,,,,,1_0
000006,2026-03-16,L2,1,5,1.7778,0.1329,0.884,-0.7511,0.834,0.2,none,monday,False,False,1.4396,-0.6601,2.0997,1.217,expanding,0.431428571428571,0.3013,False,False,False,False,True,,,,,0_0
000006,2026-03-18,L2,3,5,2.6667,2.5969,0.1109,2.486,1.0269,0.6,double_positive_efficiency_improved,midweek_partial,True,False,2.0994,-1.2009,3.3003,1.1173,expanding,0.38928571428571396,0.4881,False,False,False,False,True,,,,,1_0
000006,2026-03-20,L2,5,5,-2.4444,2.2502,0.1109,2.1393,1.0863,1.0,none,completed_week,False,False,-3.1974,-1.8398,-1.3575,0.8894,shrinking,0.3457142857142853,-0.8388,False,False,False,False,True,,,,,0_0
000006,2026-03-26,L2,4,5,5.848,4.0593,2.4444,1.6149,1.4406,0.8,negative_to_positive,midweek_partial,True,False,2.1445,4.9763,-2.8318,1.172,expanding,0.3699999999999997,0.5135,False,False,False,False,True,,,,,1_0
000006,2026-03-30,L2,1,5,-0.2257,3.8759,2.4444,1.4315,1.3278,0.2,negative_to_positive,monday,True,False,-1.6685,-0.663,-1.0055,0.9243,normal,0.3871428571428569,-0.3875,False,False,False,False,True,,,,,1_0
000007,2026-01-05,L2,1,5,0.6993,1.3877,4.2857,-2.898,0.5075,0.2,negative_to_positive,monday,True,False,0.6993,-1.5491,2.2484,1.0271,normal,0.5978571428571431,0.1338,False,False,False,False,True,,,,,1_0
000007,2026-01-07,L2,3,5,0.5245,0.2854,0.7042,-0.4188,1.8378,0.6,none,midweek_partial,False,False,-0.9475,0.7812,-1.7287,0.735,shrinking,0.5642857142857146,-0.1949,False,False,False,False,True,,,,,0_0
000007,2026-01-09,L2,5,5,6.4685,2.7595,0.7042,2.0553,2.3441,1.0,double_positive_efficiency_improved,completed_week,True,False,0.1645,5.7391,-5.5747,0.9157,normal,0.5100000000000003,0.0392,False,False,False,False,True,,,,,1_0
000007,2026-01-13,L2,2,5,-4.2623,,,,,0.4,double_positive_efficiency_improved,tuesday_C,True,False,-1.6007,-2.5452,0.9445,0.6843,shrinking,0.5614285714285717,-0.3384,False,False,False,False,True,,,,,1_0
000007,2026-01-15,L2,4,5,-7.623,,,,,0.8,none,midweek_partial,False,False,-2.1701,-1.3699,-0.8003,0.9618,normal,0.5564285714285717,-0.4493,False,False,False,False,True,,,,,0_0
000007,2026-01-19,L2,1,5,0.7993,8.3344,6.4685,1.8659,0.8851,0.2,none,monday,False,False,0.4425,0.2662,0.1763,0.8562,shrinking,0.5342857142857146,0.0936,True,True,True,True,True,True,False,True,False,0_1
000007,2026-01-21,L2,3,5,0.1776,0.2726,7.377,-7.1044,0.6516,0.6,negative_to_positive,midweek_partial,True,False,2.7322,-3.2599,5.9922,1.0321,normal,0.512857142857143,0.585,False,False,False,False,True,,,,,1_0
000007,2026-01-23,L2,5,5,2.4867,3.6001,7.377,-3.7769,0.6907,1.0,negative_to_positive,completed_week,True,False,1.7637,0.5319,1.2318,2.1005,expanding,0.5092857142857146,0.3927,False,False,True,True,True,,,True,False,1_1
000007,2026-01-27,L2,2,5,-0.2609,,,,,0.4,negative_to_positive,tuesday_A,True,False,-2.1331,1.5598,-3.6929,1.161,expanding,0.5092857142857146,-0.4909,False,False,False,False,True,,,,,1_0
000007,2026-01-29,L2,4,5,-6.7826,,,,,0.8,none,midweek_partial,False,False,-4.0286,-2.6155,-1.4131,1.0424,normal,0.5192857142857145,-0.8666,False,False,False,False,True,,,,,0_0
000007,2026-02-02,L2,1,5,1.4774,4.717,2.4867,2.2303,1.1429,0.2,none,monday,False,False,1.011,1.4925,-0.4815,1.0501,normal,0.480714285714286,0.2288,False,False,False,False,True,,,,,0_0
000007,2026-02-04,L2,3,5,3.4164,4.832,5.3913,-0.5593,0.707,0.6,negative_to_positive,midweek_partial,True,False,0.0,1.9108,-1.9108,0.6246,shrinking,0.46714285714285747,0.0,False,False,False,False,True,,,,,1_0
000007,2026-02-06,L2,5,5,9.1413,9.7959,5.3913,4.4046,0.9332,1.0,negative_to_positive,completed_week,True,False,5.63,-0.0893,5.7193,3.4643,expanding,0.450714285714286,1.3978,False,False,False,False,False,,,,,1_0
000007,2026-02-10,L2,2,5,2.3589,,,,,0.4,negative_to_positive,tuesday_A,True,False,-1.2195,4.0609,-5.2804,0.7696,shrinking,0.4785714285714289,-0.3134,False,False,False,False,True,,,,,1_0
000007,2026-02-12,L2,4,5,2.9486,2.7307,9.1413,-6.4106,1.0798,0.8,none,midweek_partial,False,False,0.9917,-0.4115,1.4033,1.1582,expanding,0.49571428571428605,0.2421,False,False,False,False,True,,,,,0_0
000007,2026-02-24,L2,1,5,0.7137,,,,,0.2,none,tuesday_gate_failed,,False,2.3368,1.5548,0.782,1.0559,normal,0.48857142857142893,0.5936,False,False,True,True,True,,,True,False,0_1
000007,2026-02-26,L2,3,5,4.3616,3.9621,4.5493,-0.5872,1.1008,0.6,none,midweek_partial,False,False,4.3616,-0.7087,5.0703,1.3052,expanding,0.4678571428571434,1.1756,False,False,False,False,False,,,,,0_0
000007,2026-03-02,L2,1,5,0.7463,9.293,4.5493,4.7437,0.8619,0.2,double_positive_efficiency_improved,monday,True,False,-0.8811,3.4954,-4.3765,1.0566,normal,0.47857142857142904,-0.2507,False,False,False,False,True,,,,,1_0
000007,2026-03-04,L2,3,5,-1.7164,,,,,0.6,none,midweek_partial,False,False,4.5238,-6.6667,11.1905,0.7073,shrinking,0.5035714285714289,1.1319,True,False,False,False,False,False,True,,,0_0
000007,2026-03-06,L2,5,5,-0.9701,0.8277,8.0095,-7.1818,1.1721,1.0,none,completed_week,False,False,0.2266,0.5315,-0.3049,1.0485,normal,0.5985714285714288,0.0501,False,False,False,False,True,,,,,0_0
000007,2026-03-10,L2,2,5,7.1483,,,,,0.4,none,tuesday_gate_failed,,False,6.5004,-0.3014,6.8018,1.6173,expanding,0.5721428571428574,1.5031,False,False,True,False,False,,,False,True,0_0
000007,2026-03-12,L2,4,5,6.3118,5.9179,0.9701,4.9478,1.0666,0.8,negative_to_positive,midweek_partial,True,False,-1.2014,0.4258,-1.6272,1.6298,expanding,0.6121428571428573,-0.2777,False,False,False,False,True,,,,,1_0
000007,2026-03-16,L2,1,5,2.6258,3.7249,0.9701,2.7548,1.1024,0.2,negative_to_positive,monday,True,False,2.7757,-2.0744,4.8501,1.0513,normal,0.6335714285714287,0.5998,False,False,False,False,True,,,,,1_0
000007,2026-03-18,L2,3,5,8.8257,7.7758,4.1065,3.6693,1.135,0.6,double_positive_efficiency_improved,midweek_partial,True,False,2.332,3.6247,-1.2928,0.8877,shrinking,0.6685714285714285,0.5085,False,False,False,False,True,,,,,1_0
000007,2026-03-20,L2,5,5,2.2611,2.1334,4.1065,-1.9731,1.0599,1.0,none,completed_week,False,False,-2.7739,-3.3512,0.5773,0.7476,shrinking,0.6785714285714285,-0.5895,False,False,False,False,True,,,,,0_0
000007,2026-03-24,L2,2,5,-0.288,,,,,0.4,none,tuesday_gate_failed,,False,4.9242,-5.8488,10.773,0.8654,shrinking,0.6807142857142857,0.9549,True,False,False,False,False,False,True,,,0_0
000007,2026-03-26,L2,4,5,-4.0317,,,,,0.8,none,midweek_partial,False,False,-1.6236,-2.1661,0.5424,0.7059,shrinking,0.6599999999999999,-0.3333,False,False,False,False,True,,,,,0_0
000007,2026-03-30,L2,1,5,0.6865,7.0138,2.2611,4.7527,0.6672,0.2,none,monday,False,False,-0.3021,-0.6752,0.3731,1.3189,expanding,0.6885714285714284,-0.0581,False,False,False,False,True,,,,,0_0
000008,2026-01-05,L2,1,5,0.3509,2.469,0.6849,1.7841,0.6983,0.2,none,monday,False,False,0.3509,0.0,0.3509,1.1642,expanding,0.054285714285714305,0.1842,False,False,False,False,True,,,,,0_0
000008,2026-01-07,L2,3,5,6.3158,0.9685,1.7241,-0.7556,6.5212,0.6,negative_to_positive,midweek_partial,True,False,-3.8095,10.1399,-13.9494,1.1135,expanding,0.051428571428571476,-2.3333,False,False,False,False,True,,,,,1_0
000008,2026-01-09,L2,5,5,8.0702,1.3782,1.7241,-0.3459,5.8557,1.0,negative_to_positive,completed_week,True,False,0.3257,1.3201,-0.9944,0.7544,shrinking,0.07571428571428578,0.1321,False,False,False,False,True,,,,,1_0
000008,2026-01-13,L2,2,5,0.3236,,,,,0.4,negative_to_positive,tuesday_A,True,False,-3.4268,4.2208,-7.6476,0.6313,shrinking,0.0792857142857143,-1.3874,False,False,False,False,True,,,,,1_0
000008,2026-01-15,L2,4,5,-1.6181,,,,,0.8,none,midweek_partial,False,True,-0.9772,-0.9677,-0.0095,0.6378,shrinking,0.09857142857142856,-0.3043,False,False,False,False,True,,,,,0_0
000008,2026-01-19,L2,1,5,3.6424,3.4229,8.0702,-4.6473,0.7564,0.2,none,monday,False,False,3.9867,-0.9868,4.9736,1.6259,expanding,0.10142857142857142,1.1831,False,False,False,False,False,,,,,0_0
000008,2026-01-21,L2,3,5,3.9735,5.7336,2.589,3.1446,0.693,0.6,negative_to_positive,midweek_partial,True,False,0.0,0.3195,-0.3195,0.7208,shrinking,0.11357142857142856,0.0,False,False,False,False,True,,,,,1_0
000008,2026-01-23,L2,5,5,6.2914,8.4619,2.589,5.8729,0.7435,1.0,negative_to_positive,completed_week,True,False,-0.9259,3.1847,-4.1106,0.581,shrinking,0.11499999999999999,-0.2609,False,False,False,False,True,,,,,1_0
000008,2026-01-27,L2,2,5,-0.6211,,,,,0.4,negative_to_positive,tuesday_C,True,False,-0.6211,0.3115,-0.9326,0.6689,shrinking,0.12214285714285711,-0.1637,False,False,False,False,True,,,,,1_0
000008,2026-01-29,L2,4,5,-0.6211,,,,,0.8,none,midweek_partial,False,False,0.3135,-0.3125,0.626,1.3607,expanding,0.10428571428571429,0.0959,False,False,False,False,True,,,,,0_0
000008,2026-02-02,L2,1,5,-4.5902,4.0447,6.2914,-2.2467,0.9214,0.2,none,monday,False,False,-6.129,-3.125,-3.004,1.2778,expanding,0.10571428571428575,-1.7973,False,False,False,False,True,,,,,0_0
000008,2026-02-04,L2,3,5,-1.6393,,,,,0.6,none,midweek_partial,False,False,2.7397,0.3436,2.3961,0.8954,shrinking,0.10357142857142858,0.7724,True,True,False,False,True,True,False,,,0_1
000008,2026-02-06,L2,5,5,-1.9672,2.5323,3.7267,-1.1944,0.7768,1.0,none,completed_week,False,False,1.3559,-1.6667,3.0226,1.1181,expanding,0.10500000000000008,0.381,False,False,False,False,True,,,,,0_0
000008,2026-02-10,L2,2,5,0.3311,,,,,0.4,none,tuesday_gate_failed,,False,-0.9804,2.3411,-3.3215,0.7696,shrinking,0.0971428571428572,-0.3088,False,False,False,False,True,,,,,0_0
000008,2026-02-12,L2,4,5,-0.9934,,,,,0.8,none,midweek_partial,False,False,-0.9934,-0.33,-0.6633,1.413,expanding,0.10000000000000006,-0.3,False,False,False,False,True,,,,,0_0
000008,2026-02-24,L2,1,5,1.3378,,,,,0.2,none,tuesday_gate_failed,,False,2.3649,-1.0033,3.3682,1.0814,normal,0.09571428571428577,0.7313,False,False,False,False,True,,,,,0_0
000008,2026-02-26,L2,3,5,1.0033,0.8726,1.9868,-1.1142,1.1499,0.6,negative_to_positive,midweek_partial,True,False,-0.9836,0.6601,-1.6437,0.9823,normal,0.08928571428571432,-0.336,False,False,False,False,True,,,,,1_0
000008,2026-03-02,L2,1,5,-1.0033,0.7673,1.9868,-1.2195,0.8718,0.2,negative_to_positive,monday,True,False,-1.6611,-0.3311,-1.33,1.7875,expanding,0.0835714285714286,-0.5983,False,False,False,False,True,,,,,1_0
000008,2026-03-04,L2,3,5,-5.3512,,,,,0.6,none,midweek_partial,False,False,-1.3937,-3.0405,1.6468,0.6939,shrinking,0.06785714285714291,-0.5895,False,False,False,False,True,,,,,0_0
000008,2026-03-06,L2,5,5,-2.0067,1.3162,0.6689,0.6473,1.5246,1.0,none,completed_week,False,False,1.3841,2.1201,-0.7361,0.7394,shrinking,0.06928571428571427,0.5773,False,False,False,False,True,,,,,0_0
000008,2026-03-10,L2,2,5,0.0,,,,,0.4,none,tuesday_gate_failed,,False,0.0,-0.6826,0.6826,1.0271,normal,0.07071428571428573,0.0,False,False,False,False,True,,,,,0_0
000008,2026-03-12,L2,4,5,0.0,,,,,0.8,none,midweek_partial,False,False,0.0,0.0,0.0,1.0731,normal,0.06714285714285717,0.0,False,False,False,False,True,,,,,0_0
000008,2026-03-16,L2,1,5,-2.0067,2.74,2.0067,0.7333,1.0033,0.2,negative_to_positive,monday,True,False,-2.0067,2.7491,-4.7558,0.4933,shrinking,0.06571428571428574,-0.913,False,False,False,False,True,,,,,1_0
000008,2026-03-18,L2,3,5,-4.3478,,,,,0.6,none,midweek_partial,False,False,-1.0381,-1.3652,0.3271,0.9891,normal,0.07285714285714288,-0.4118,False,False,False,False,True,,,,,0_0
000008,2026-03-30,L2,1,5,11.236,1.3543,7.6923,-6.338,0.8114,0.2,none,monday,False,False,10.0,1.1236,8.8764,5.812,expanding,0.08785714285714295,3.0732,False,False,True,False,False,,,True,False,0_0
000009,2026-01-05,L2,1,5,2.335,5.6534,2.1106,3.5428,0.5566,0.2,none,monday,False,False,2.335,-1.005,3.3401,1.7242,expanding,0.23571428571428577,0.9758,False,False,False,False,True,,,,,0_0
000009,2026-01-07,L2,3,5,2.6396,1.1097,3.1465,-2.0368,2.3786,0.6,negative_to_positive,midweek_partial,True,False,-0.59,0.8929,-1.4828,1.0389,normal,0.24500000000000025,-0.2449,False,False,False,False,True,,,,,1_0
000009,2026-01-09,L2,5,5,4.0609,1.5531,3.1465,-1.5934,2.6147,1.0,negative_to_positive,completed_week,True,False,0.7866,0.5935,0.1932,1.0437,normal,0.207857142857143,0.3849,False,False,True,True,True,,,True,False,1_1
000009,2026-01-13,L2,2,5,-2.2352,,,,,0.4,negative_to_positive,tuesday_C,True,False,-1.9493,0.0976,-2.0469,0.9196,normal,0.20999999999999996,-0.9524,False,False,False,False,True,,,,,1_0
000009,2026-01-15,L2,4,5,-1.8465,,,,,0.8,none,midweek_partial,False,True,0.1984,0.1988,-0.0004,0.7011,shrinking,0.2185714285714286,0.0915,False,False,False,False,True,,,,,0_0
000009,2026-01-19,L2,1,5,0.0986,0.7917,4.0609,-3.2692,1.3502,0.2,none,monday,False,False,-0.2947,0.7921,-1.0868,0.747,shrinking,0.22500000000000014,-0.1333,False,False,False,False,True,,,,,0_0
000009,2026-01-21,L2,3,5,0.3945,0.4631,1.069,-0.6059,0.8518,0.6,negative_to_positive,midweek_partial,True,False,1.8,-1.4778,3.2778,0.9469,normal,0.22928571428571448,0.785,True,True,False,False,True,False,True,,,1_1
000009,2026-01-23,L2,5,5,2.6627,3.0012,1.069,1.9322,0.8872,1.0,negative_to_positive,completed_week,True,False,2.5616,-0.2947,2.8563,2.122,expanding,0.2407142857142859,1.0801,False,False,False,False,True,,,,,1_0
000009,2026-01-27,L2,2,5,-5.0718,,,,,0.4,negative_to_positive,tuesday_C_failed_volume,False,False,-3.2195,-1.537,-1.6825,1.7909,expanding,0.24000000000000007,-1.375,False,False,False,False,True,,,,,0_0
000009,2026-01-29,L2,4,5,-3.9234,,,,,0.8,none,midweek_partial,False,False,-0.7905,2.0161,-2.8066,0.8575,shrinking,0.2757142857142858,-0.2902,False,False,False,False,True,,,,,0_0
000009,2026-02-02,L2,1,5,-2.521,5.8077,2.6627,3.145,1.3841,0.2,none,monday,False,False,-3.4339,-4.2829,0.8489,0.5675,shrinking,0.3100000000000001,-1.0645,False,False,False,False,True,,,,,0_0
000009,2026-02-04,L2,3,5,0.0,,,,,0.6,none,midweek_partial,False,False,0.7407,1.8319,-1.0912,1.1728,expanding,0.332857142857143,0.2103,False,False,False,False,True,,,,,0_0
000009,2026-02-06,L2,5,5,-0.7353,1.7023,8.0383,-6.336,0.432,1.0,none,completed_week,False,False,0.7463,-1.4706,2.2169,1.2026,expanding,0.3214285714285717,0.2178,False,False,False,False,True,,,,,0_0
000009,2026-02-10,L2,2,5,0.3145,,,,,0.4,none,tuesday_gate_failed,,False,-0.9317,2.2222,-3.1539,0.512,shrinking,0.33642857142857174,-0.2675,False,False,False,False,True,,,,,0_0
000009,2026-02-12,L2,4,5,-0.4193,,,,,0.8,none,midweek_partial,False,False,-0.4193,-0.3135,-0.1058,0.9352,normal,0.3264285714285717,-0.1225,False,False,False,False,True,,,,,0_0
000009,2026-02-24,L2,1,5,0.7392,,,,,0.2,none,tuesday_gate_failed,,False,2.2508,-1.7895,4.0403,0.9941,normal,0.308571428571429,0.6806,True,True,False,False,True,False,True,,,0_1
000009,2026-02-26,L2,3,5,0.3168,0.2112,2.2013,-1.9901,1.5,0.6,negative_to_positive,midweek_partial,True,False,-0.9385,0.5241,-1.4626,0.6977,shrinking,0.2821428571428575,-0.319,False,False,False,False,True,,,,,1_0
000010,2026-01-05,L2,1,5,-1.6901,1.0674,3.523,-2.4556,0.5278,0.2,none,monday,False,False,-1.1331,0.5698,-1.7029,1.2076,expanding,0.11285714285714284,-0.3544,False,False,False,False,True,,,,,0_0
000010,2026-01-07,L2,3,5,-1.4085,,,,,0.6,none,midweek_partial,False,False,-1.1299,1.4327,-2.5626,0.952,normal,0.11928571428571429,-0.3353,False,False,False,False,True,,,,,0_0
000010,2026-01-09,L2,5,5,7.0423,2.0066,0.5634,1.4432,3.5095,1.0,negative_to_positive,completed_week,True,False,6.4426,2.0,4.4426,1.5866,expanding,0.11500000000000006,2.0,False,False,True,False,False,,,True,False,1_0
000010,2026-01-13,L2,2,5,-4.9223,,,,,0.4,negative_to_positive,tuesday_C,True,False,-4.1775,0.7895,-4.967,0.6732,shrinking,0.1235714285714286,-1.2948,False,False,False,False,True,,,,,1_0
000010,2026-01-15,L2,4,5,-6.7358,,,,,0.8,none,midweek_partial,False,False,-3.4853,1.6349,-5.1201,0.9253,normal,0.1207142857142857,-1.0769,False,False,False,False,True,,,,,0_0
000010,2026-01-19,L2,1,5,1.4085,8.0839,7.0423,1.0416,0.9614,0.2,none,monday,False,False,1.1236,-1.1111,2.2347,0.8067,shrinking,0.12857142857142853,0.3111,True,True,False,False,True,False,True,,,0_1
000010,2026-01-21,L2,3,5,3.662,6.2833,7.772,-1.4887,0.5828,0.6,negative_to_positive,midweek_partial,True,False,2.507,-0.2778,2.7847,1.5877,expanding,0.12785714285714284,0.7039,False,False,False,False,True,,,,,1_0
000010,2026-01-23,L2,5,5,3.3803,5.7972,7.772,-1.9748,0.5831,1.0,negative_to_positive,completed_week,True,False,-0.2717,0.0,-0.2717,1.009,normal,0.12999999999999998,-0.0769,False,False,False,False,True,,,,,1_0
000010,2026-01-27,L2,2,5,-4.0872,,,,,0.4,negative_to_positive,tuesday_C,True,False,-1.676,-2.4523,0.7763,0.8587,shrinking,0.12785714285714286,-0.4693,False,False,False,False,True,,,,,1_0
000010,2026-01-29,L2,4,5,-6.267,,,,,0.8,none,midweek_partial,False,False,-0.578,-1.7045,1.1265,1.2219,expanding,0.13642857142857137,-0.1466,False,False,False,False,True,,,,,0_0
000010,2026-02-04,L2,3,5,5.5718,5.0362,7.0845,-2.0483,1.1064,0.6,negative_to_positive,midweek_partial,True,False,2.2727,2.924,-0.6512,1.2046,expanding,0.10857142857142861,0.7368,False,False,False,False,True,,,,,1_0
000010,2026-02-10,L2,2,5,2.2599,,,,,0.4,negative_to_positive,tuesday_A,True,False,0.0,1.9718,-1.9718,0.5922,shrinking,0.13571428571428576,0.0,False,False,False,False,True,,,,,1_0
000010,2026-02-26,L2,3,5,15.625,8.1286,2.2599,5.8687,1.9222,0.6,negative_to_positive,midweek_partial,True,False,10.0,3.352,6.648,1.443,expanding,0.14928571428571433,2.4785,False,False,True,False,False,,,True,False,1_0
000010,2026-03-02,L2,1,5,3.7313,8.8108,2.2599,6.5509,2.4505,0.2,negative_to_positive,monday,True,False,-2.5701,5.1597,-7.7298,0.6025,shrinking,0.1878571428571429,-0.5856,False,False,False,False,True,,,,,1_0
000010,2026-03-04,L2,3,5,9.9502,5.7004,21.5909,-15.8905,1.7455,0.6,none,midweek_partial,False,False,9.9502,-3.5971,13.5474,1.5821,expanding,0.23785714285714293,1.6817,False,False,False,False,False,,,,,0_0
000010,2026-03-06,L2,5,5,9.7015,5.5941,21.5909,-15.9968,1.7342,1.0,none,completed_week,False,False,2.0833,-2.2624,4.3458,0.5331,shrinking,0.28714285714285726,0.3134,True,True,False,False,True,False,True,,,0_1
000010,2026-03-10,L2,2,5,0.6928,,,,,0.4,none,tuesday_gate_failed,,False,2.3474,-3.4014,5.7488,0.8095,shrinking,0.2864285714285715,0.3491,True,True,False,False,True,False,True,,,0_1
000010,2026-03-12,L2,4,5,-4.8499,,,,,0.8,none,midweek_partial,False,False,-4.8499,-0.6881,-4.1618,1.1734,expanding,0.2814285714285715,-0.7462,False,False,False,False,True,,,,,0_0
000010,2026-03-16,L2,1,5,4.2316,10.0851,9.7015,0.3836,0.458,0.2,double_positive_efficiency_improved,monday,True,False,3.3113,9.9515,-6.6402,3.0335,expanding,0.29285714285714287,0.5122,False,False,False,False,True,,,,,1_0
000010,2026-03-18,L2,3,5,2.4499,1.1192,4.6189,-3.4997,2.189,0.6,none,midweek_partial,False,False,-2.5424,0.8547,-3.3971,0.5057,shrinking,0.34714285714285725,-0.3457,False,False,False,False,True,,,,,0_0
000010,2026-03-20,L2,5,5,2.6726,1.5122,4.6189,-3.1067,1.7673,1.0,none,completed_week,False,False,0.655,-0.4348,1.0898,1.1075,expanding,0.3385714285714287,0.0886,False,False,True,True,True,,,False,True,0_1
000010,2026-03-24,L2,2,5,-0.6696,,,,,0.4,none,tuesday_gate_failed,,False,3.2483,-6.5076,9.7559,0.7435,shrinking,0.30642857142857155,0.4569,True,True,False,False,True,False,True,,,0_1
000010,2026-03-26,L2,4,5,-4.2411,,,,,0.8,none,midweek_partial,False,False,-4.0268,0.4494,-4.4763,0.798,shrinking,0.28642857142857153,-0.6284,False,False,False,False,True,,,,,0_0
000010,2026-03-30,L2,1,5,-0.4751,12.1615,2.6726,9.4889,0.4956,0.2,none,monday,False,False,-0.4751,-1.8648,1.3897,1.3985,expanding,0.27357142857142874,-0.0731,False,False,False,False,True,,,,,0_0
000011,2026-01-05,L2,1,5,0.5562,0.6414,1.31,-0.6686,0.6891,0.2,none,monday,False,False,0.333,1.693,-1.36,0.7738,shrinking,0.1892857142857143,0.1585,False,False,False,False,True,,,,,0_0
000011,2026-01-07,L2,3,5,-0.5562,,,,,0.6,none,midweek_partial,False,False,-1.4333,0.3319,-1.7652,1.0356,normal,0.17000000000000007,-0.7647,False,False,False,False,True,,,,,0_0
000011,2026-01-09,L2,5,5,1.2236,0.6167,0.442,0.1747,1.9842,1.0,negative_to_positive,completed_week,True,False,0.4415,1.3423,-0.9008,1.1221,expanding,0.16,0.25,False,False,False,False,True,,,,,1_0
000011,2026-01-13,L2,2,5,-1.9824,,,,,0.4,negative_to_positive,tuesday_C_failed_volume,False,False,-1.4396,-0.7692,-0.6704,1.2672,expanding,0.1592857142857142,-0.8161,False,False,False,False,True,,,,,0_0
