code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half
603699,2025-09-04,3,mid,ma_bull,pullback_holds,current_week,0.07355982274741502,0.12259970457902503,0.29010339734121127,-0.013884785819793133,0.17193500738552436,2025H2
603699,2025-09-11,3,bull,ma_bull,two_day_acceleration,current_week,0.0453920220082531,0.2159559834938103,0.1691884456671251,-0.040165061898211896,0.2442916093535077,2025H2
603699,2025-09-29,0,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.03559283609158925,-0.029925187032418976,0.23441396508728185,-0.06053049195193838,0.07186579007027882,2025H2
603699,2025-10-15,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.005325306783977801,0.24797406807131295,0.1576753878212549,-0.02708960407501726,0.2549201203982405,2025H2
603699,2025-10-22,2,bull,ma_bull,pullback_holds,current_week,0.2413634269921694,0.2761400276370336,0.14486411791801013,-0.014279134039613006,0.28972823583602025,2025H2
603699,2025-10-23,3,bull,ma_bull,two_day_acceleration,current_week,0.18962472406181008,0.21192052980132425,0.08763796909492272,-0.0331125827814569,0.23620309050772614,2025H2
603699,2025-11-03,0,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.035388340473086255,-0.06146395976904451,-0.07506053268765123,-0.07953063885267264,0.0430247718383312,2025H2
603699,2025-12-30,1,bull,none,shrinking_volume_acceleration,current_week,0.013305455236647168,0.007793195210036075,0.14788063105873417,-0.05037065196730661,0.04732940505607308,2025H2
603699,2026-01-07,2,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.056902985074626766,0.09906716417910455,0.08899253731343282,-0.06791044776119404,0.10429104477611939,2026H1
603699,2026-01-23,4,bull,ma_bull,shrinking_volume_acceleration,current_week,0.014079785450888282,-0.05648675829701655,-0.02916526986255452,-0.06067717063359046,0.0811263828360711,2026H1
603699,2026-01-30,4,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.061833333333333296,-0.08316666666666672,-0.06533333333333335,-0.08333333333333337,0.014666666666666606,2026H1
603699,2026-02-10,1,bull,ma_bull,pullback_holds,current_week,-0.038156077348066364,-0.059046961325966874,-0.04005524861878451,-0.059564917127071904,0.035911602209944826,2026H1
603699,2026-02-24,1,bull,ma_bull,shrinking_volume_acceleration,current_week,0.05266916622031781,0.0755222281735406,-0.11230137475450808,-0.04695590073201206,0.0867702196036424,2026H1
603699,2026-02-26,3,bull,ma_bull,pullback_holds,current_week,-0.010700909577314066,0.10540395933654367,-0.11360799001248434,-0.047975744604958015,0.13055109684323174,2026H1
603699,2026-02-27,4,bull,ma_bull,pullback_holds,current_week,-0.018194919834264023,0.07944514501891553,-0.09872095117996749,-0.03837146460097274,0.14195640425148626,2026H1
603699,2026-04-09,3,mid,none,pullback_holds,current_week,-0.00019212295869364127,0.12046109510086445,0.2186359269932756,-0.043611911623439026,0.1504322766570605,2026H1
603699,2026-06-16,1,bull,none,pullback_holds,current_week,-0.13812154696132595,-0.15435082872928174,-0.3062845303867403,-0.16574585635359118,0.013121546961325947,2026H1
603699,2026-08-07,4,mid,none,shrinking_volume_acceleration,current_week,0.031328563140591736,0.07619415973699484,-0.11777219106555803,-0.015470895378070004,0.09147166892283876,2026H2
603699,2026-08-17,0,mid,none,two_day_acceleration,current_week,-0.03266378824854521,-0.043739440585695566,-0.18584569175896382,-0.06851886615355729,0.059508165947061986,2026H2
603699,2026-08-20,3,mid,none,shrinking_volume_acceleration,current_week,-0.054611872146118734,-0.14337899543378996,,-0.1766210045662101,0.030867579908675724,2026H2
603699,2026-08-21,4,mid,none,two_day_acceleration,current_week,-0.0361216730038022,-0.13269961977186318,,-0.14296577946768063,0.05988593155893529,2026H2
301236,2024-05-06,0,bull,none,shrinking_volume_acceleration,current_week,-0.11936885433340971,-0.08323805168076837,-0.08278069974845659,-0.12439972558884071,0.0077749828493025586,2024H1
301236,2024-05-07,1,bull,none,pullback_holds,current_week,-0.07940969782150376,-0.04403841649098139,-0.074256266104474,-0.10306863434059499,0.0,2024H1
301236,2024-05-20,0,bull,none,pullback_holds,current_week,-0.018226600985221775,-0.012068965517241459,0.04901477832512313,-0.07733990147783254,0.041871921182266014,2024H1
301236,2024-05-21,1,bull,none,pullback_holds,current_week,-0.04454342984409809,-0.022024251422915087,0.04454342984409787,-0.07300173224449402,0.04677060133630295,2024H1
301236,2024-05-22,2,bull,none,pullback_holds,current_week,-0.08953794589418251,-0.06703375628441477,-0.0222647833373234,-0.1031841034235097,0.0026334689968876557,2024H1
301236,2024-10-21,0,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0849295774647888,-0.12253521126760558,-0.19478873239436623,-0.1635211267605634,0.06478873239436633,2024H2
301236,2024-12-12,3,bull,none,shrinking_volume_acceleration,current_week,-0.05124610591900314,-0.028037383177570208,-0.1855140186915888,-0.0995327102803738,0.0009345794392523477,2024H2
301236,2024-12-25,2,bull,none,two_day_acceleration,current_week,-0.11157556270096469,-0.16286173633440515,-0.11897106109324751,-0.20578778135048237,0.02893890675241151,2024H2
301236,2024-12-27,4,bull,none,pullback_holds,current_week,-0.1499754138665792,-0.1380101622684805,-0.12014423864940171,-0.19029667267661043,0.03442058678905102,2024H2
301236,2025-04-01,1,mid,none,shrinking_volume_acceleration,current_week,-0.09362068965517245,-0.07465517241379305,0.0017241379310344307,-0.21258620689655172,0.0070689655172413435,2025H1
301236,2025-04-21,0,mid,none,pullback_holds,current_week,-0.0014503263234229014,0.06852791878172582,-0.011240029006526542,-0.026831036983321344,0.12944162436548234,2025H1
301236,2025-04-25,4,mid,none,pullback_holds,current_week,0.10351777207768431,0.09637229754488841,-0.04690362770245504,-0.0014657383657017409,0.14785635764016125,2025H1
301236,2025-04-29,1,mid,none,two_day_acceleration,current_week,0.07768744354110213,0.049503161698283726,-0.05691056910569103,-0.0005420054200542257,0.13188798554652204,2025H1
301236,2025-05-12,0,bull,none,shrinking_volume_acceleration,current_week,-0.0740983606557376,-0.11606557377049176,-0.11983606557377058,-0.12590163934426224,0.003278688524590123,2025H1
002748,2025-06-06,4,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.034446764091858095,-0.06784968684759918,0.014613778705636848,-0.07202505219206679,0.0052192066805847315,2025H1
002748,2025-06-09,0,bull,ma_bull,two_day_acceleration,current_week,-0.0052192066805846205,-0.04279749478079331,0.03235908141962418,-0.0814196242171189,0.00417536534446783,2025H1
002748,2025-06-25,2,bull,ma_bull,pullback_holds,current_week,0.0431034482758621,0.046336206896551824,0.05280172413793105,-0.018318965517241326,0.07650862068965525,2025H1
002748,2025-06-26,3,bull,ma_bull,pullback_holds,current_week,0.057671381936888144,0.0914036996735581,0.05984766050054424,0.0,0.10119695321001099,2025H1
002748,2025-07-01,1,bull,ma_bull,two_day_acceleration,current_week,0.012371134020618513,0.013402061855670055,0.007216494845360577,-0.01752577319587645,0.05567010309278331,2025H2
002748,2025-07-03,3,bull,ma_bull,shrinking_volume_acceleration,current_week,0.02871794871794875,0.012307692307692353,-0.021538461538461395,-0.022564102564102684,0.050256410256410255,2025H2
002748,2025-07-28,0,bull,ma_bull,two_day_acceleration,current_week,-0.018943170488534333,0.009970089730807707,-0.026919242273180433,-0.053838484546360865,0.018943170488534555,2025H2
002748,2025-08-04,0,bull,ma_bull,pullback_holds,current_week,0.02842639593908647,-0.024365482233502544,-0.05888324873096451,-0.029441624365482144,0.045685279187817285,2025H2
002748,2025-08-06,2,bull,ma_bull,pullback_holds,current_week,-0.007007007007007071,-0.012012012012011963,-0.09609609609609615,-0.05005005005005003,0.03103103103103111,2025H2
002748,2025-08-07,3,bull,ma_bull,pullback_holds,current_week,-0.01619433198380571,0.005060728744939125,-0.0668016194331984,-0.03947368421052633,0.04251012145748989,2025H2
002748,2025-08-08,4,bull,ma_bull,pullback_holds,current_week,-0.03203203203203209,-0.025025025025025016,-0.06806806806806809,-0.05005005005005003,0.03103103103103111,2025H2
002748,2025-08-11,0,bull,ma_bull,two_day_acceleration,current_week,-0.05133267522211271,-0.036525172754195534,0.010858835143139123,-0.06317867719644621,0.016781836130306038,2025H2
002748,2025-08-19,1,bull,ma_bull,pullback_holds,current_week,0.017453798767967044,-0.054414784394250404,0.02772073921971252,-0.08624229979466114,0.03182751540041062,2025H2
